#    L    TT             EE             TE             PP             TP          
   253   0.525309E+04   0.260657E+01   0.684163E+02   0.179853E+07   0.158540E+04
   254   0.523371E+04   0.269488E+01   0.699573E+02   0.179037E+07   0.157198E+04
   255   0.521381E+04   0.278539E+01   0.714851E+02   0.178226E+07   0.155866E+04
   256   0.519342E+04   0.287810E+01   0.729990E+02   0.177421E+07   0.154545E+04
   257   0.517253E+04   0.297301E+01   0.744984E+02   0.176622E+07   0.153234E+04
   258   0.515116E+04   0.307011E+01   0.759824E+02   0.175828E+07   0.151933E+04
   259   0.512933E+04   0.316943E+01   0.774514E+02   0.175040E+07   0.150643E+04
   260   0.510704E+04   0.327095E+01   0.789032E+02   0.174258E+07   0.149363E+04
   261   0.508430E+04   0.337467E+01   0.803385E+02   0.173480E+07   0.148093E+04
   262   0.506114E+04   0.348059E+01   0.817559E+02   0.172708E+07   0.146833E+04
   263   0.503755E+04   0.358871E+01   0.831555E+02   0.171942E+07   0.145583E+04
   264   0.501355E+04   0.369903E+01   0.845358E+02   0.171181E+07   0.144343E+04
   265   0.498914E+04   0.381152E+01   0.858975E+02   0.170425E+07   0.143112E+04
   266   0.496432E+04   0.392619E+01   0.872385E+02   0.169674E+07   0.141891E+04
   267   0.493911E+04   0.404301E+01   0.885580E+02   0.168929E+07   0.140680E+04
   268   0.491351E+04   0.416197E+01   0.898568E+02   0.168188E+07   0.139477E+04
   269   0.488752E+04   0.428308E+01   0.911328E+02   0.167453E+07   0.138285E+04
   270   0.486114E+04   0.440630E+01   0.923866E+02   0.166722E+07   0.137101E+04
   271   0.483440E+04   0.453163E+01   0.936160E+02   0.165997E+07   0.135926E+04
   272   0.480729E+04   0.465906E+01   0.948220E+02   0.165277E+07   0.134761E+04
   273   0.477984E+04   0.478854E+01   0.960029E+02   0.164561E+07   0.133604E+04
   274   0.475204E+04   0.492008E+01   0.971596E+02   0.163850E+07   0.132456E+04
   275   0.472390E+04   0.505365E+01   0.982899E+02   0.163144E+07   0.131317E+04
   276   0.469546E+04   0.518922E+01   0.993945E+02   0.162443E+07   0.130187E+04
   277   0.466670E+04   0.532679E+01   0.100472E+03   0.161747E+07   0.129064E+04
   278   0.463764E+04   0.546632E+01   0.101522E+03   0.161055E+07   0.127951E+04
   279   0.460829E+04   0.560777E+01   0.102544E+03   0.160368E+07   0.126846E+04
   280   0.457867E+04   0.575113E+01   0.103538E+03   0.159685E+07   0.125748E+04
   281   0.454877E+04   0.589637E+01   0.104504E+03   0.159007E+07   0.124659E+04
