#    L    TT             EE             TE             PP             TP          
   218   0.450788E+04   0.359845E+01   0.707847E+02   0.108541E+07   0.544319E+04
   219   0.448725E+04   0.373263E+01   0.722820E+02   0.108045E+07   0.539479E+04
   220   0.446607E+04   0.386983E+01   0.737581E+02   0.107553E+07   0.534692E+04
   221   0.444437E+04   0.401004E+01   0.752119E+02   0.107064E+07   0.529958E+04
   222   0.442213E+04   0.415324E+01   0.766428E+02   0.106579E+07   0.525276E+04
   223   0.439938E+04   0.429940E+01   0.780495E+02   0.106098E+07   0.520646E+04
   224   0.437615E+04   0.444852E+01   0.794313E+02   0.105619E+07   0.516067E+04
   225   0.435243E+04   0.460055E+01   0.807869E+02   0.105144E+07   0.511539E+04
   226   0.432824E+04   0.475549E+01   0.821157E+02   0.104673E+07   0.507060E+04
   227   0.430359E+04   0.491332E+01   0.834165E+02   0.104204E+07   0.502630E+04
   228   0.427850E+04   0.507400E+01   0.846883E+02   0.103739E+07   0.498249E+04
   229   0.425298E+04   0.523753E+01   0.859302E+02   0.103278E+07   0.493916E+04
   230   0.422704E+04   0.540387E+01   0.871411E+02   0.102819E+07   0.489630E+04
   231   0.420069E+04   0.557299E+01   0.883201E+02   0.102364E+07   0.485390E+04
   232   0.417397E+04   0.574487E+01   0.894661E+02   0.101911E+07   0.481197E+04
   233   0.414686E+04   0.591949E+01   0.905781E+02   0.101462E+07   0.477048E+04
   234   0.411939E+04   0.609683E+01   0.916551E+02   0.101016E+07   0.472945E+04
   235   0.409158E+04   0.627685E+01   0.926960E+02   0.100573E+07   0.468886E+04
   236   0.406343E+04   0.645953E+01   0.936999E+02   0.100133E+07   0.464870E+04
   237   0.403496E+04   0.664483E+01   0.946656E+02   0.996955E+06   0.460897E+04
   238   0.400619E+04   0.683273E+01   0.955921E+02   0.992612E+06   0.456966E+04
   239   0.397713E+04   0.702318E+01   0.964784E+02   0.988299E+06   0.453077E+04
   240   0.394780E+04   0.721617E+01   0.973234E+02   0.984015E+06   0.449228E+04
   241   0.391821E+04   0.741167E+01   0.981261E+02   0.979759E+06   0.445420E+04
   242   0.388838E+04   0.760963E+01   0.988854E+02   0.975531E+06   0.441652E+04
