#    L    TT             EE             TE             PP             TP          
   268   0.575320E+04   0.127428E+01   0.413738E+02   0.223866E+07   0.101603E+04
   269   0.574225E+04   0.131529E+01   0.428635E+02   0.222907E+07   0.100912E+04
   270   0.573082E+04   0.135782E+01   0.443521E+02   0.221954E+07   0.100224E+04
   271   0.571893E+04   0.140189E+01   0.458375E+02   0.221008E+07   0.995369E+03
   272   0.570655E+04   0.144751E+01   0.473203E+02   0.220069E+07   0.988524E+03
   273   0.569371E+04   0.149469E+01   0.487993E+02   0.219136E+07   0.981701E+03
   274   0.568039E+04   0.154345E+01   0.502753E+02   0.218209E+07   0.974902E+03
   275   0.566662E+04   0.159380E+01   0.517461E+02   0.217289E+07   0.968125E+03
   276   0.565239E+04   0.164576E+01   0.532126E+02   0.216374E+07   0.961373E+03
   277   0.563772E+04   0.169934E+01   0.546735E+02   0.215467E+07   0.954644E+03
   278   0.562259E+04   0.175455E+01   0.561279E+02   0.214565E+07   0.947941E+03
   279   0.560701E+04   0.181140E+01   0.575769E+02   0.213669E+07   0.941262E+03
   280   0.559101E+04   0.186987E+01   0.590189E+02   0.212779E+07   0.934609E+03
   281   0.557456E+04   0.192999E+01   0.604541E+02   0.211896E+07   0.927982E+03
   282   0.555768E+04   0.199175E+01   0.618819E+02   0.211018E+07   0.921382E+03
   283   0.554038E+04   0.205517E+01   0.633016E+02   0.210146E+07   0.914808E+03
   284   0.552264E+04   0.212023E+01   0.647124E+02   0.209279E+07   0.908262E+03
   285   0.550449E+04   0.218695E+01   0.661147E+02   0.208419E+07   0.901744E+03
   286   0.548592E+04   0.225533E+01   0.675083E+02   0.207564E+07   0.895255E+03
   287   0.546695E+04   0.232534E+01   0.688928E+02   0.206715E+07   0.888794E+03
   288   0.544757E+04   0.239700E+01   0.702666E+02   0.205871E+07   0.882362E+03
   289   0.542778E+04   0.247029E+01   0.716314E+02   0.205033E+07   0.875960E+03
   290   0.540760E+04   0.254522E+01   0.729850E+02   0.204200E+07   0.869588E+03
   291   0.538703E+04   0.262179E+01   0.743283E+02   0.203373E+07   0.863247E+03
   292   0.536607E+04   0.269991E+01   0.756607E+02   0.202551E+07   0.856937E+03
   293   0.534471E+04   0.277968E+01   0.769821E+02   0.201734E+07   0.850659E+03
   294   0.532298E+04   0.286106E+01   0.782913E+02   0.200922E+07   0.844413E+03
   295   0.530087E+04   0.294393E+01   0.795890E+02   0.200116E+07   0.838199E+03
   296   0.527838E+04   0.302842E+01   0.808747E+02   0.199314E+07   0.832018E+03
   297   0.525551E+04   0.311439E+01   0.821468E+02   0.198518E+07   0.825870E+03
   298   0.523228E+04   0.320188E+01   0.834064E+02   0.197727E+07   0.819757E+03
   299   0.520868E+04   0.329086E+01   0.846534E+02   0.196940E+07   0.813677E+03
   300   0.518472E+04   0.338127E+01   0.858871E+02   0.196158E+07   0.807633E+03
   301   0.516041E+04   0.347324E+01   0.871077E+02   0.195382E+07   0.801623E+03
   302   0.513575E+04   0.356659E+01   0.883147E+02   0.194610E+07   0.795649E+03
   303   0.511076E+04   0.366143E+01   0.895077E+02   0.193842E+07   0.789709E+03
   304   0.508545E+04   0.375775E+01   0.906860E+02   0.193079E+07   0.783803E+03
   305   0.505983E+04   0.385552E+01   0.918486E+02   0.192321E+07   0.777932E+03
   306   0.503390E+04   0.395479E+01   0.929948E+02   0.191568E+07   0.772093E+03
   307   0.500768E+04   0.405546E+01   0.941243E+02   0.190819E+07   0.766289E+03
   308   0.498117E+04   0.415757E+01   0.952365E+02   0.190075E+07   0.760517E+03
   309   0.495439E+04   0.426112E+01   0.963309E+02   0.189335E+07   0.754777E+03
   310   0.492732E+04   0.436599E+01   0.974071E+02   0.188600E+07   0.749071E+03
   311   0.490000E+04   0.447231E+01   0.984631E+02   0.187869E+07   0.743396E+03
   312   0.487242E+04   0.457998E+01   0.994998E+02   0.187142E+07   0.737752E+03
   313   0.484459E+04   0.468905E+01   0.100516E+03   0.186420E+07   0.732140E+03
   314   0.481652E+04   0.479942E+01   0.101511E+03   0.185702E+07   0.726559E+03
   315   0.478822E+04   0.491107E+01   0.102485E+03   0.184989E+07   0.721009E+03
   316   0.475970E+04   0.502412E+01   0.103437E+03   0.184280E+07   0.715489E+03
   317   0.473096E+04   0.513839E+01   0.104367E+03   0.183575E+07   0.710000E+03
   318   0.470203E+04   0.525394E+01   0.105275E+03   0.182874E+07   0.704539E+03
   319   0.467289E+04   0.537074E+01   0.106158E+03   0.182177E+07   0.699109E+03
