#    L    TT             EE             BB             TE          
  1552   0.358203E+03   0.676849E+01   0.193169E-01  -0.726911E+01
  1553   0.357077E+03   0.678098E+01   0.192965E-01  -0.697319E+01
  1554   0.355926E+03   0.679581E+01   0.192760E-01  -0.668137E+01
  1555   0.354752E+03   0.681283E+01   0.192553E-01  -0.639368E+01
  1556   0.353555E+03   0.683208E+01   0.192344E-01  -0.611032E+01
  1557   0.352337E+03   0.685350E+01   0.192134E-01  -0.583131E+01
  1558   0.351098E+03   0.687692E+01   0.191922E-01  -0.555684E+01
  1559   0.349840E+03   0.690241E+01   0.191708E-01  -0.528695E+01
  1560   0.348563E+03   0.692981E+01   0.191493E-01  -0.502189E+01
  1561   0.347267E+03   0.695911E+01   0.191275E-01  -0.476154E+01
  1562   0.345955E+03   0.699023E+01   0.191057E-01  -0.450618E+01
  1563   0.344626E+03   0.702316E+01   0.190836E-01  -0.425583E+01
  1564   0.343282E+03   0.705781E+01   0.190615E-01  -0.401061E+01
  1565   0.341923E+03   0.709411E+01   0.190392E-01  -0.377054E+01
  1566   0.340551E+03   0.713196E+01   0.190167E-01  -0.353583E+01
  1567   0.339165E+03   0.717144E+01   0.189941E-01  -0.330650E+01
  1568   0.337766E+03   0.721239E+01   0.189713E-01  -0.308275E+01
  1569   0.336356E+03   0.725473E+01   0.189485E-01  -0.286453E+01
  1570   0.334934E+03   0.729852E+01   0.189254E-01  -0.265196E+01
  1571   0.333503E+03   0.734352E+01   0.189023E-01  -0.244520E+01
  1572   0.332061E+03   0.738989E+01   0.188790E-01  -0.224431E+01
  1573   0.330611E+03   0.743746E+01   0.188557E-01  -0.204935E+01
  1574   0.329152E+03   0.748616E+01   0.188322E-01  -0.186036E+01
  1575   0.327685E+03   0.753604E+01   0.188086E-01  -0.167743E+01
  1576   0.326211E+03   0.758703E+01   0.187848E-01  -0.150058E+01
  1577   0.324731E+03   0.763904E+01   0.187610E-01  -0.132990E+01
  1578   0.323246E+03   0.769214E+01   0.187371E-01  -0.116542E+01
  1579   0.321756E+03   0.774618E+01   0.187131E-01  -0.100722E+01
  1580   0.320260E+03   0.780115E+01   0.186889E-01  -0.855367E+00
  1581   0.318761E+03   0.785703E+01   0.186647E-01  -0.709931E+00
  1582   0.317258E+03   0.791382E+01   0.186404E-01  -0.570986E+00
  1583   0.315753E+03   0.797137E+01   0.186160E-01  -0.438612E+00
  1584   0.314244E+03   0.802975E+01   0.185915E-01  -0.312876E+00
  1585   0.312733E+03   0.808879E+01   0.185670E-01  -0.193852E+00
  1586   0.311220E+03   0.814856E+01   0.185423E-01  -0.816300E-01
  1587   0.309706E+03   0.820898E+01   0.185176E-01   0.237443E-01
  1588   0.308191E+03   0.826998E+01   0.184928E-01   0.122206E+00
  1589   0.306675E+03   0.833161E+01   0.184679E-01   0.213689E+00
  1590   0.305159E+03   0.839381E+01   0.184429E-01   0.298132E+00
  1591   0.303643E+03   0.845655E+01   0.184179E-01   0.375471E+00
  1592   0.302128E+03   0.851975E+01   0.183928E-01   0.445653E+00
  1593   0.300613E+03   0.858342E+01   0.183677E-01   0.508598E+00
  1594   0.299100E+03   0.864755E+01   0.183424E-01   0.564259E+00
  1595   0.297588E+03   0.871205E+01   0.183171E-01   0.612569E+00
  1596   0.296077E+03   0.877699E+01   0.182918E-01   0.653471E+00
  1597   0.294569E+03   0.884229E+01   0.182664E-01   0.686899E+00
  1598   0.293063E+03   0.890794E+01   0.182409E-01   0.712795E+00
  1599   0.291558E+03   0.897394E+01   0.182154E-01   0.731099E+00
  1600   0.290058E+03   0.904020E+01   0.181898E-01   0.741743E+00
  1601   0.288559E+03   0.910679E+01   0.181642E-01   0.744688E+00
  1602   0.287064E+03   0.917358E+01   0.181386E-01   0.740040E+00
  1603   0.285574E+03   0.924045E+01   0.181129E-01   0.727947E+00
  1604   0.284088E+03   0.930749E+01   0.180871E-01   0.708551E+00
  1605   0.282608E+03   0.937450E+01   0.180613E-01   0.681960E+00
  1606   0.281133E+03   0.944149E+01   0.180355E-01   0.648360E+00
  1607   0.279665E+03   0.950835E+01   0.180096E-01   0.607935E+00
  1608   0.278205E+03   0.957501E+01   0.179837E-01   0.560695E+00
  1609   0.276752E+03   0.964142E+01   0.179578E-01   0.506951E+00
  1610   0.275308E+03   0.970761E+01   0.179319E-01   0.446713E+00
  1611   0.273873E+03   0.977359E+01   0.179059E-01   0.380289E+00
  1612   0.272448E+03   0.983915E+01   0.178799E-01   0.307690E+00
  1613   0.271032E+03   0.990433E+01   0.178539E-01   0.229147E+00
  1614   0.269628E+03   0.996913E+01   0.178279E-01   0.144819E+00
  1615   0.268235E+03   0.100335E+02   0.178019E-01   0.547890E-01
  1616   0.266854E+03   0.100973E+02   0.177759E-01  -0.408607E-01
  1617   0.265485E+03   0.101606E+02   0.177498E-01  -0.141899E+00
  1618   0.264129E+03   0.102232E+02   0.177238E-01  -0.248245E+00
  1619   0.262786E+03   0.102851E+02   0.176978E-01  -0.359816E+00
  1620   0.261456E+03   0.103464E+02   0.176718E-01  -0.476383E+00
  1621   0.260141E+03   0.104068E+02   0.176459E-01  -0.598014E+00
  1622   0.258840E+03   0.104664E+02   0.176199E-01  -0.724405E+00
  1623   0.257554E+03   0.105252E+02   0.175940E-01  -0.855552E+00
  1624   0.256283E+03   0.105831E+02   0.175681E-01  -0.991225E+00
  1625   0.255027E+03   0.106401E+02   0.175423E-01  -0.113142E+01
  1626   0.253789E+03   0.106962E+02   0.175165E-01  -0.127598E+01
  1627   0.252566E+03   0.107512E+02   0.174907E-01  -0.142476E+01
  1628   0.251360E+03   0.108052E+02   0.174650E-01  -0.157760E+01
  1629   0.250172E+03   0.108582E+02   0.174393E-01  -0.173458E+01
  1630   0.249001E+03   0.109100E+02   0.174138E-01  -0.189538E+01
  1631   0.247848E+03   0.109608E+02   0.173882E-01  -0.206009E+01
  1632   0.246713E+03   0.110103E+02   0.173628E-01  -0.222847E+01
  1633   0.245596E+03   0.110586E+02   0.173374E-01  -0.240053E+01
  1634   0.244498E+03   0.111057E+02   0.173121E-01  -0.257611E+01
  1635   0.243420E+03   0.111514E+02   0.172869E-01  -0.275521E+01
  1636   0.242360E+03   0.111958E+02   0.172618E-01  -0.293760E+01
  1637   0.241320E+03   0.112390E+02   0.172368E-01  -0.312335E+01
  1638   0.240301E+03   0.112807E+02   0.172118E-01  -0.331224E+01
  1639   0.239301E+03   0.113210E+02   0.171870E-01  -0.350427E+01
  1640   0.238322E+03   0.113599E+02   0.171623E-01  -0.369944E+01
  1641   0.237363E+03   0.113974E+02   0.171376E-01  -0.389752E+01
  1642   0.236426E+03   0.114335E+02   0.171131E-01  -0.409850E+01
  1643   0.235509E+03   0.114681E+02   0.170887E-01  -0.430239E+01
  1644   0.234615E+03   0.115012E+02   0.170644E-01  -0.450904E+01
  1645   0.233742E+03   0.115328E+02   0.170403E-01  -0.471837E+01
  1646   0.232891E+03   0.115628E+02   0.170162E-01  -0.493045E+01
  1647   0.232062E+03   0.115912E+02   0.169923E-01  -0.514513E+01
  1648   0.231254E+03   0.116181E+02   0.169685E-01  -0.536234E+01
  1649   0.230470E+03   0.116432E+02   0.169448E-01  -0.558208E+01
  1650   0.229708E+03   0.116667E+02   0.169213E-01  -0.580427E+01
  1651   0.228969E+03   0.116885E+02   0.168979E-01  -0.602888E+01
  1652   0.228253E+03   0.117087E+02   0.168746E-01  -0.625575E+01
  1653   0.227559E+03   0.117272E+02   0.168514E-01  -0.648463E+01
  1654   0.226887E+03   0.117439E+02   0.168284E-01  -0.671525E+01
  1655   0.226238E+03   0.117590E+02   0.168055E-01  -0.694750E+01
  1656   0.225610E+03   0.117725E+02   0.167827E-01  -0.718119E+01
  1657   0.225004E+03   0.117844E+02   0.167601E-01  -0.741600E+01
  1658   0.224419E+03   0.117945E+02   0.167376E-01  -0.765181E+01
  1659   0.223856E+03   0.118029E+02   0.167152E-01  -0.788844E+01
  1660   0.223313E+03   0.118098E+02   0.166930E-01  -0.812569E+01
  1661   0.222792E+03   0.118150E+02   0.166709E-01  -0.836339E+01
  1662   0.222291E+03   0.118186E+02   0.166489E-01  -0.860128E+01
  1663   0.221810E+03   0.118206E+02   0.166271E-01  -0.883931E+01
  1664   0.221350E+03   0.118209E+02   0.166053E-01  -0.907723E+01
  1665   0.220910E+03   0.118197E+02   0.165837E-01  -0.931478E+01
  1666   0.220489E+03   0.118167E+02   0.165623E-01  -0.955193E+01
  1667   0.220087E+03   0.118123E+02   0.165409E-01  -0.978848E+01
  1668   0.219706E+03   0.118061E+02   0.165197E-01  -0.100242E+02
  1669   0.219342E+03   0.117984E+02   0.164986E-01  -0.102589E+02
  1670   0.218998E+03   0.117891E+02   0.164777E-01  -0.104925E+02
  1671   0.218672E+03   0.117781E+02   0.164568E-01  -0.107249E+02
  1672   0.218365E+03   0.117656E+02   0.164361E-01  -0.109558E+02
  1673   0.218075E+03   0.117515E+02   0.164155E-01  -0.111852E+02
  1674   0.217804E+03   0.117359E+02   0.163950E-01  -0.114129E+02
  1675   0.217550E+03   0.117188E+02   0.163747E-01  -0.116388E+02
  1676   0.217313E+03   0.117001E+02   0.163545E-01  -0.118629E+02
  1677   0.217095E+03   0.116801E+02   0.163343E-01  -0.120848E+02
  1678   0.216894E+03   0.116584E+02   0.163144E-01  -0.123046E+02
  1679   0.216709E+03   0.116354E+02   0.162945E-01  -0.125222E+02
  1680   0.216541E+03   0.116109E+02   0.162747E-01  -0.127372E+02
  1681   0.216390E+03   0.115848E+02   0.162551E-01  -0.129497E+02
  1682   0.216255E+03   0.115574E+02   0.162356E-01  -0.131597E+02
  1683   0.216136E+03   0.115285E+02   0.162162E-01  -0.133667E+02
  1684   0.216033E+03   0.114980E+02   0.161969E-01  -0.135709E+02
  1685   0.215946E+03   0.114662E+02   0.161778E-01  -0.137721E+02
  1686   0.215875E+03   0.114329E+02   0.161588E-01  -0.139701E+02
  1687   0.215818E+03   0.113982E+02   0.161399E-01  -0.141650E+02
  1688   0.215778E+03   0.113621E+02   0.161211E-01  -0.143567E+02
  1689   0.215753E+03   0.113244E+02   0.161025E-01  -0.145449E+02
  1690   0.215742E+03   0.112855E+02   0.160839E-01  -0.147297E+02
  1691   0.215746E+03   0.112451E+02   0.160655E-01  -0.149110E+02
  1692   0.215765E+03   0.112034E+02   0.160472E-01  -0.150886E+02
  1693   0.215798E+03   0.111602E+02   0.160291E-01  -0.152625E+02
  1694   0.215846E+03   0.111157E+02   0.160111E-01  -0.154326E+02
  1695   0.215907E+03   0.110697E+02   0.159932E-01  -0.155988E+02
  1696   0.215983E+03   0.110224E+02   0.159754E-01  -0.157611E+02
  1697   0.216073E+03   0.109736E+02   0.159578E-01  -0.159193E+02
  1698   0.216176E+03   0.109235E+02   0.159403E-01  -0.160733E+02
  1699   0.216293E+03   0.108720E+02   0.159229E-01  -0.162233E+02
  1700   0.216423E+03   0.108192E+02   0.159057E-01  -0.163689E+02
  1701   0.216567E+03   0.107649E+02   0.158886E-01  -0.165103E+02
  1702   0.216724E+03   0.107093E+02   0.158716E-01  -0.166473E+02
  1703   0.216894E+03   0.106526E+02   0.158547E-01  -0.167800E+02
  1704   0.217075E+03   0.105945E+02   0.158380E-01  -0.169084E+02
  1705   0.217267E+03   0.105354E+02   0.158214E-01  -0.170323E+02
  1706   0.217470E+03   0.104751E+02   0.158050E-01  -0.171518E+02
  1707   0.217682E+03   0.104138E+02   0.157887E-01  -0.172667E+02
  1708   0.217904E+03   0.103515E+02   0.157725E-01  -0.173771E+02
  1709   0.218135E+03   0.102881E+02   0.157564E-01  -0.174828E+02
  1710   0.218374E+03   0.102239E+02   0.157404E-01  -0.175839E+02
  1711   0.218621E+03   0.101587E+02   0.157246E-01  -0.176804E+02
  1712   0.218874E+03   0.100927E+02   0.157089E-01  -0.177721E+02
  1713   0.219133E+03   0.100259E+02   0.156933E-01  -0.178591E+02
  1714   0.219399E+03   0.995824E+01   0.156778E-01  -0.179412E+02
  1715   0.219669E+03   0.988990E+01   0.156625E-01  -0.180186E+02
  1716   0.219946E+03   0.982092E+01   0.156472E-01  -0.180912E+02
  1717   0.220226E+03   0.975129E+01   0.156321E-01  -0.181589E+02
  1718   0.220509E+03   0.968102E+01   0.156171E-01  -0.182218E+02
  1719   0.220796E+03   0.961019E+01   0.156021E-01  -0.182797E+02
  1720   0.221086E+03   0.953879E+01   0.155873E-01  -0.183328E+02
  1721   0.221379E+03   0.946697E+01   0.155726E-01  -0.183809E+02
  1722   0.221673E+03   0.939467E+01   0.155579E-01  -0.184241E+02
  1723   0.221968E+03   0.932202E+01   0.155434E-01  -0.184625E+02
  1724   0.222266E+03   0.924896E+01   0.155289E-01  -0.184959E+02
  1725   0.222563E+03   0.917557E+01   0.155145E-01  -0.185244E+02
  1726   0.222860E+03   0.910183E+01   0.155002E-01  -0.185479E+02
  1727   0.223157E+03   0.902791E+01   0.154859E-01  -0.185664E+02
  1728   0.223453E+03   0.895365E+01   0.154717E-01  -0.185799E+02
  1729   0.223748E+03   0.887927E+01   0.154576E-01  -0.185885E+02
  1730   0.224041E+03   0.880472E+01   0.154436E-01  -0.185921E+02
  1731   0.224333E+03   0.872997E+01   0.154295E-01  -0.185906E+02
  1732   0.224621E+03   0.865512E+01   0.154156E-01  -0.185842E+02
  1733   0.224907E+03   0.858023E+01   0.154017E-01  -0.185727E+02
  1734   0.225189E+03   0.850523E+01   0.153878E-01  -0.185561E+02
  1735   0.225467E+03   0.843020E+01   0.153740E-01  -0.185345E+02
  1736   0.225742E+03   0.835521E+01   0.153602E-01  -0.185079E+02
  1737   0.226013E+03   0.828027E+01   0.153464E-01  -0.184764E+02
  1738   0.226279E+03   0.820537E+01   0.153327E-01  -0.184399E+02
  1739   0.226541E+03   0.813058E+01   0.153189E-01  -0.183985E+02
  1740   0.226798E+03   0.805592E+01   0.153052E-01  -0.183521E+02
  1741   0.227050E+03   0.798138E+01   0.152915E-01  -0.183008E+02
  1742   0.227297E+03   0.790704E+01   0.152779E-01  -0.182447E+02
  1743   0.227537E+03   0.783282E+01   0.152642E-01  -0.181835E+02
  1744   0.227771E+03   0.775887E+01   0.152505E-01  -0.181175E+02
  1745   0.228000E+03   0.768512E+01   0.152369E-01  -0.180465E+02
  1746   0.228221E+03   0.761165E+01   0.152232E-01  -0.179706E+02
  1747   0.228435E+03   0.753838E+01   0.152096E-01  -0.178897E+02
  1748   0.228643E+03   0.746546E+01   0.151959E-01  -0.178040E+02
  1749   0.228842E+03   0.739283E+01   0.151822E-01  -0.177133E+02
  1750   0.229034E+03   0.732047E+01   0.151686E-01  -0.176178E+02
  1751   0.229218E+03   0.724847E+01   0.151549E-01  -0.175173E+02
  1752   0.229394E+03   0.717686E+01   0.151412E-01  -0.174122E+02
  1753   0.229563E+03   0.710565E+01   0.151275E-01  -0.173024E+02
  1754   0.229722E+03   0.703486E+01   0.151138E-01  -0.171880E+02
  1755   0.229872E+03   0.696460E+01   0.151000E-01  -0.170694E+02
  1756   0.230013E+03   0.689482E+01   0.150863E-01  -0.169463E+02
  1757   0.230144E+03   0.682560E+01   0.150725E-01  -0.168191E+02
  1758   0.230264E+03   0.675691E+01   0.150587E-01  -0.166879E+02
  1759   0.230374E+03   0.668888E+01   0.150449E-01  -0.165527E+02
  1760   0.230474E+03   0.662148E+01   0.150311E-01  -0.164137E+02
  1761   0.230562E+03   0.655473E+01   0.150173E-01  -0.162709E+02
  1762   0.230639E+03   0.648868E+01   0.150035E-01  -0.161245E+02
  1763   0.230705E+03   0.642336E+01   0.149896E-01  -0.159748E+02
  1764   0.230759E+03   0.635878E+01   0.149757E-01  -0.158216E+02
  1765   0.230801E+03   0.629498E+01   0.149618E-01  -0.156650E+02
  1766   0.230832E+03   0.623200E+01   0.149479E-01  -0.155055E+02
  1767   0.230850E+03   0.616984E+01   0.149340E-01  -0.153429E+02
  1768   0.230857E+03   0.610854E+01   0.149200E-01  -0.151774E+02
  1769   0.230851E+03   0.604812E+01   0.149060E-01  -0.150091E+02
  1770   0.230833E+03   0.598861E+01   0.148920E-01  -0.148381E+02
  1771   0.230801E+03   0.593003E+01   0.148780E-01  -0.146646E+02
  1772   0.230757E+03   0.587238E+01   0.148640E-01  -0.144886E+02
  1773   0.230700E+03   0.581570E+01   0.148499E-01  -0.143101E+02
  1774   0.230629E+03   0.576000E+01   0.148358E-01  -0.141294E+02
  1775   0.230545E+03   0.570531E+01   0.148217E-01  -0.139465E+02
  1776   0.230447E+03   0.565165E+01   0.148076E-01  -0.137615E+02
  1777   0.230336E+03   0.559902E+01   0.147934E-01  -0.135745E+02
  1778   0.230211E+03   0.554745E+01   0.147792E-01  -0.133856E+02
  1779   0.230071E+03   0.549694E+01   0.147650E-01  -0.131948E+02
  1780   0.229918E+03   0.544753E+01   0.147507E-01  -0.130024E+02
  1781   0.229750E+03   0.539922E+01   0.147364E-01  -0.128082E+02
  1782   0.229568E+03   0.535203E+01   0.147220E-01  -0.126127E+02
  1783   0.229372E+03   0.530598E+01   0.147077E-01  -0.124155E+02
  1784   0.229161E+03   0.526106E+01   0.146932E-01  -0.122170E+02
  1785   0.228935E+03   0.521730E+01   0.146788E-01  -0.120173E+02
  1786   0.228696E+03   0.517471E+01   0.146643E-01  -0.118163E+02
  1787   0.228441E+03   0.513329E+01   0.146497E-01  -0.116142E+02
  1788   0.228172E+03   0.509307E+01   0.146351E-01  -0.114110E+02
  1789   0.227888E+03   0.505404E+01   0.146204E-01  -0.112069E+02
  1790   0.227589E+03   0.501622E+01   0.146057E-01  -0.110017E+02
  1791   0.227275E+03   0.497963E+01   0.145909E-01  -0.107958E+02
  1792   0.226946E+03   0.494425E+01   0.145760E-01  -0.105891E+02
  1793   0.226602E+03   0.491011E+01   0.145611E-01  -0.103817E+02
  1794   0.226242E+03   0.487719E+01   0.145461E-01  -0.101737E+02
  1795   0.225867E+03   0.484554E+01   0.145311E-01  -0.996508E+01
  1796   0.225476E+03   0.481513E+01   0.145159E-01  -0.975590E+01
  1797   0.225070E+03   0.478597E+01   0.145007E-01  -0.954634E+01
  1798   0.224648E+03   0.475807E+01   0.144854E-01  -0.933644E+01
  1799   0.224212E+03   0.473145E+01   0.144700E-01  -0.912609E+01
  1800   0.223759E+03   0.470609E+01   0.144546E-01  -0.891554E+01
  1801   0.223292E+03   0.468200E+01   0.144390E-01  -0.870477E+01
  1802   0.222809E+03   0.465919E+01   0.144234E-01  -0.849391E+01
  1803   0.222312E+03   0.463764E+01   0.144076E-01  -0.828310E+01
  1804   0.221800E+03   0.461734E+01   0.143918E-01  -0.807246E+01
  1805   0.221274E+03   0.459829E+01   0.143759E-01  -0.786211E+01
  1806   0.220733E+03   0.458048E+01   0.143598E-01  -0.765217E+01
  1807   0.220179E+03   0.456391E+01   0.143437E-01  -0.744275E+01
  1808   0.219610E+03   0.454854E+01   0.143275E-01  -0.723397E+01
  1809   0.219028E+03   0.453440E+01   0.143112E-01  -0.702596E+01
  1810   0.218432E+03   0.452146E+01   0.142947E-01  -0.681882E+01
  1811   0.217823E+03   0.450971E+01   0.142782E-01  -0.661267E+01
  1812   0.217201E+03   0.449914E+01   0.142616E-01  -0.640760E+01
  1813   0.216565E+03   0.448975E+01   0.142449E-01  -0.620372E+01
  1814   0.215917E+03   0.448152E+01   0.142280E-01  -0.600114E+01
  1815   0.215257E+03   0.447444E+01   0.142111E-01  -0.579997E+01
  1816   0.214585E+03   0.446850E+01   0.141941E-01  -0.560029E+01
  1817   0.213901E+03   0.446370E+01   0.141770E-01  -0.540222E+01
  1818   0.213205E+03   0.446002E+01   0.141598E-01  -0.520584E+01
  1819   0.212498E+03   0.445744E+01   0.141425E-01  -0.501126E+01
  1820   0.211779E+03   0.445595E+01   0.141250E-01  -0.481856E+01
  1821   0.211050E+03   0.445552E+01   0.141076E-01  -0.462783E+01
  1822   0.210310E+03   0.445621E+01   0.140900E-01  -0.443917E+01
  1823   0.209559E+03   0.445795E+01   0.140723E-01  -0.425266E+01
  1824   0.208798E+03   0.446069E+01   0.140545E-01  -0.406840E+01
  1825   0.208027E+03   0.446445E+01   0.140367E-01  -0.388645E+01
  1826   0.207245E+03   0.446932E+01   0.140188E-01  -0.370690E+01
  1827   0.206454E+03   0.447509E+01   0.140008E-01  -0.352980E+01
  1828   0.205653E+03   0.448188E+01   0.139827E-01  -0.335522E+01
  1829   0.204844E+03   0.448968E+01   0.139646E-01  -0.318325E+01
  1830   0.204026E+03   0.449846E+01   0.139464E-01  -0.301396E+01
  1831   0.203200E+03   0.450815E+01   0.139281E-01  -0.284739E+01
  1832   0.202365E+03   0.451878E+01   0.139097E-01  -0.268363E+01
  1833   0.201522E+03   0.453029E+01   0.138913E-01  -0.252272E+01
  1834   0.200672E+03   0.454278E+01   0.138729E-01  -0.236473E+01
  1835   0.199813E+03   0.455612E+01   0.138544E-01  -0.220971E+01
  1836   0.198948E+03   0.457033E+01   0.138358E-01  -0.205771E+01
  1837   0.198075E+03   0.458543E+01   0.138172E-01  -0.190881E+01
  1838   0.197195E+03   0.460137E+01   0.137985E-01  -0.176304E+01
  1839   0.196308E+03   0.461817E+01   0.137798E-01  -0.162046E+01
  1840   0.195414E+03   0.463578E+01   0.137610E-01  -0.148111E+01
  1841   0.194514E+03   0.465421E+01   0.137422E-01  -0.134502E+01
  1842   0.193607E+03   0.467334E+01   0.137234E-01  -0.121223E+01
  1843   0.192695E+03   0.469333E+01   0.137045E-01  -0.108278E+01
  1844   0.191776E+03   0.471407E+01   0.136856E-01  -0.956718E+00
  1845   0.190852E+03   0.473549E+01   0.136667E-01  -0.834069E+00
  1846   0.189923E+03   0.475769E+01   0.136477E-01  -0.714875E+00
  1847   0.188988E+03   0.478062E+01   0.136287E-01  -0.599164E+00
  1848   0.188048E+03   0.480423E+01   0.136096E-01  -0.486955E+00
  1849   0.187103E+03   0.482853E+01   0.135905E-01  -0.378285E+00
  1850   0.186153E+03   0.485348E+01   0.135714E-01  -0.273174E+00
  1851   0.185198E+03   0.487908E+01   0.135523E-01  -0.171665E+00
  1852   0.184240E+03   0.490528E+01   0.135331E-01  -0.737686E-01
  1853   0.183276E+03   0.493215E+01   0.135139E-01   0.205037E-01
  1854   0.182310E+03   0.495947E+01   0.134946E-01   0.111148E+00
  1855   0.181340E+03   0.498739E+01   0.134754E-01   0.198176E+00
  1856   0.180368E+03   0.501576E+01   0.134561E-01   0.281567E+00
  1857   0.179394E+03   0.504467E+01   0.134368E-01   0.361324E+00
  1858   0.178417E+03   0.507397E+01   0.134174E-01   0.437450E+00
  1859   0.177439E+03   0.510366E+01   0.133980E-01   0.509940E+00
  1860   0.176460E+03   0.513374E+01   0.133786E-01   0.578794E+00
  1861   0.175480E+03   0.516423E+01   0.133592E-01   0.644021E+00
  1862   0.174499E+03   0.519497E+01   0.133397E-01   0.705629E+00
  1863   0.173519E+03   0.522603E+01   0.133202E-01   0.763610E+00
  1864   0.172539E+03   0.525744E+01   0.133006E-01   0.817973E+00
  1865   0.171559E+03   0.528896E+01   0.132810E-01   0.868722E+00
  1866   0.170579E+03   0.532075E+01   0.132614E-01   0.915865E+00
  1867   0.169601E+03   0.535273E+01   0.132418E-01   0.959405E+00
  1868   0.168625E+03   0.538485E+01   0.132221E-01   0.999371E+00
  1869   0.167650E+03   0.541710E+01   0.132024E-01   0.103577E+01
  1870   0.166678E+03   0.544948E+01   0.131827E-01   0.106861E+01
  1871   0.165708E+03   0.548193E+01   0.131629E-01   0.109792E+01
  1872   0.164740E+03   0.551445E+01   0.131431E-01   0.112370E+01
  1873   0.163775E+03   0.554704E+01   0.131233E-01   0.114597E+01
  1874   0.162814E+03   0.557956E+01   0.131034E-01   0.116475E+01
  1875   0.161856E+03   0.561210E+01   0.130836E-01   0.118007E+01
  1876   0.160902E+03   0.564457E+01   0.130636E-01   0.119194E+01
  1877   0.159953E+03   0.567706E+01   0.130437E-01   0.120039E+01
  1878   0.159007E+03   0.570942E+01   0.130238E-01   0.120542E+01
  1879   0.158066E+03   0.574166E+01   0.130038E-01   0.120707E+01
  1880   0.157130E+03   0.577386E+01   0.129838E-01   0.120536E+01
  1881   0.156199E+03   0.580580E+01   0.129638E-01   0.120029E+01
  1882   0.155274E+03   0.583762E+01   0.129438E-01   0.119191E+01
  1883   0.154354E+03   0.586927E+01   0.129237E-01   0.118023E+01
  1884   0.153439E+03   0.590075E+01   0.129037E-01   0.116526E+01
  1885   0.152530E+03   0.593190E+01   0.128837E-01   0.114703E+01
  1886   0.151629E+03   0.596282E+01   0.128636E-01   0.112556E+01
  1887   0.150732E+03   0.599350E+01   0.128436E-01   0.110087E+01
  1888   0.149843E+03   0.602387E+01   0.128235E-01   0.107299E+01
  1889   0.148959E+03   0.605395E+01   0.128035E-01   0.104197E+01
  1890   0.148083E+03   0.608373E+01   0.127835E-01   0.100782E+01
  1891   0.147214E+03   0.611314E+01   0.127635E-01   0.970576E+00
  1892   0.146353E+03   0.614218E+01   0.127435E-01   0.930288E+00
  1893   0.145499E+03   0.617087E+01   0.127236E-01   0.886975E+00
  1894   0.144652E+03   0.619920E+01   0.127036E-01   0.840666E+00
  1895   0.143813E+03   0.622718E+01   0.126837E-01   0.791407E+00
  1896   0.142983E+03   0.625473E+01   0.126639E-01   0.739219E+00
  1897   0.142160E+03   0.628187E+01   0.126441E-01   0.684124E+00
  1898   0.141345E+03   0.630851E+01   0.126243E-01   0.626151E+00
  1899   0.140539E+03   0.633474E+01   0.126045E-01   0.565330E+00
  1900   0.139742E+03   0.636049E+01   0.125848E-01   0.501697E+00
  1901   0.138953E+03   0.638576E+01   0.125652E-01   0.435282E+00
  1902   0.138172E+03   0.641046E+01   0.125456E-01   0.366156E+00
  1903   0.137400E+03   0.643475E+01   0.125261E-01   0.294419E+00
  1904   0.136638E+03   0.645839E+01   0.125066E-01   0.220046E+00
  1905   0.135885E+03   0.648153E+01   0.124872E-01   0.143270E+00
  1906   0.135141E+03   0.650408E+01   0.124679E-01   0.640676E-01
  1907   0.134406E+03   0.652605E+01   0.124486E-01  -0.175131E-01
  1908   0.133681E+03   0.654742E+01   0.124294E-01  -0.101274E+00
  1909   0.132966E+03   0.656820E+01   0.124103E-01  -0.187240E+00
  1910   0.132261E+03   0.658829E+01   0.123913E-01  -0.275360E+00
  1911   0.131566E+03   0.660769E+01   0.123723E-01  -0.365438E+00
  1912   0.130881E+03   0.662647E+01   0.123534E-01  -0.457421E+00
  1913   0.130206E+03   0.664456E+01   0.123345E-01  -0.551334E+00
  1914   0.129541E+03   0.666194E+01   0.123158E-01  -0.646979E+00
  1915   0.128887E+03   0.667860E+01   0.122971E-01  -0.744377E+00
  1916   0.128243E+03   0.669447E+01   0.122785E-01  -0.843405E+00
  1917   0.127609E+03   0.670968E+01   0.122600E-01  -0.943936E+00
  1918   0.126986E+03   0.672409E+01   0.122416E-01  -0.104599E+01
  1919   0.126375E+03   0.673783E+01   0.122232E-01  -0.114938E+01
  1920   0.125774E+03   0.675075E+01   0.122050E-01  -0.125411E+01
  1921   0.125183E+03   0.676291E+01   0.121868E-01  -0.136007E+01
  1922   0.124604E+03   0.677423E+01   0.121686E-01  -0.146720E+01
  1923   0.124035E+03   0.678486E+01   0.121506E-01  -0.157538E+01
  1924   0.123479E+03   0.679471E+01   0.121326E-01  -0.168456E+01
  1925   0.122932E+03   0.680370E+01   0.121147E-01  -0.179468E+01
  1926   0.122397E+03   0.681191E+01   0.120969E-01  -0.190569E+01
  1927   0.121873E+03   0.681931E+01   0.120791E-01  -0.201739E+01
  1928   0.121360E+03   0.682590E+01   0.120614E-01  -0.212989E+01
  1929   0.120858E+03   0.683161E+01   0.120438E-01  -0.224298E+01
  1930   0.120367E+03   0.683649E+01   0.120263E-01  -0.235661E+01
  1931   0.119888E+03   0.684055E+01   0.120088E-01  -0.247073E+01
