#    L    TT             EE             BB             TE             PP             TP             EP          
   232   0.505190E+04   0.341523E+01   0.000000E+00   0.838503E+02   0.186685E-07   0.250843E-03   0.558782E-06
   233   0.502132E+04   0.353221E+01   0.000000E+00   0.854279E+02   0.185803E-07   0.248626E-03   0.573529E-06
   234   0.499021E+04   0.365161E+01   0.000000E+00   0.869797E+02   0.184928E-07   0.246433E-03   0.588228E-06
   235   0.495861E+04   0.377344E+01   0.000000E+00   0.885046E+02   0.184060E-07   0.244265E-03   0.602877E-06
   236   0.492651E+04   0.389770E+01   0.000000E+00   0.900015E+02   0.183199E-07   0.242120E-03   0.617473E-06
   237   0.489393E+04   0.402436E+01   0.000000E+00   0.914694E+02   0.182345E-07   0.239998E-03   0.632012E-06
   238   0.486089E+04   0.415341E+01   0.000000E+00   0.929070E+02   0.181497E-07   0.237900E-03   0.646492E-06
   239   0.482741E+04   0.428485E+01   0.000000E+00   0.943135E+02   0.180656E-07   0.235823E-03   0.660908E-06
   240   0.479349E+04   0.441866E+01   0.000000E+00   0.956874E+02   0.179822E-07   0.233769E-03   0.675258E-06
   241   0.475914E+04   0.455485E+01   0.000000E+00   0.970279E+02   0.178994E-07   0.231737E-03   0.689538E-06
   242   0.472439E+04   0.469338E+01   0.000000E+00   0.983338E+02   0.178172E-07   0.229726E-03   0.703746E-06
   243   0.468926E+04   0.483425E+01   0.000000E+00   0.996038E+02   0.177357E-07   0.227736E-03   0.717877E-06
   244   0.465374E+04   0.497743E+01   0.000000E+00   0.100837E+03   0.176547E-07   0.225767E-03   0.731930E-06
   245   0.461788E+04   0.512293E+01   0.000000E+00   0.102033E+03   0.175744E-07   0.223818E-03   0.745899E-06
   246   0.458167E+04   0.527071E+01   0.000000E+00   0.103189E+03   0.174947E-07   0.221889E-03   0.759783E-06
   247   0.454514E+04   0.542076E+01   0.000000E+00   0.104305E+03   0.174156E-07   0.219980E-03   0.773578E-06
   248   0.450831E+04   0.557306E+01   0.000000E+00   0.105381E+03   0.173370E-07   0.218090E-03   0.787281E-06
   249   0.447119E+04   0.572759E+01   0.000000E+00   0.106413E+03   0.172590E-07   0.216219E-03   0.800889E-06
   250   0.443380E+04   0.588434E+01   0.000000E+00   0.107403E+03   0.171816E-07   0.214366E-03   0.814397E-06
   251   0.439614E+04   0.604326E+01   0.000000E+00   0.108348E+03   0.171048E-07   0.212531E-03   0.827804E-06
   252   0.435823E+04   0.620430E+01   0.000000E+00   0.109248E+03   0.170284E-07   0.210715E-03   0.841107E-06
   253   0.432007E+04   0.636738E+01   0.000000E+00   0.110104E+03   0.169527E-07   0.208916E-03   0.854304E-06
   254   0.428169E+04   0.653245E+01   0.000000E+00   0.110914E+03   0.168774E-07   0.207134E-03   0.867393E-06
   255   0.424307E+04   0.669943E+01   0.000000E+00   0.111679E+03   0.168028E-07   0.205371E-03   0.880372E-06
   256   0.420424E+04   0.686826E+01   0.000000E+00   0.112399E+03   0.167286E-07   0.203624E-03   0.893239E-06
   257   0.416521E+04   0.703885E+01   0.000000E+00   0.113073E+03   0.166549E-07   0.201895E-03   0.905991E-06
   258   0.412599E+04   0.721114E+01   0.000000E+00   0.113702E+03   0.165818E-07   0.200182E-03   0.918627E-06
   259   0.408661E+04   0.738506E+01   0.000000E+00   0.114286E+03   0.165092E-07   0.198486E-03   0.931145E-06
   260   0.404708E+04   0.756052E+01   0.000000E+00   0.114824E+03   0.164371E-07   0.196807E-03   0.943543E-06
   261   0.400743E+04   0.773746E+01   0.000000E+00   0.115317E+03   0.163655E-07   0.195145E-03   0.955819E-06
   262   0.396766E+04   0.791580E+01   0.000000E+00   0.115765E+03   0.162944E-07   0.193498E-03   0.967970E-06
   263   0.392780E+04   0.809546E+01   0.000000E+00   0.116167E+03   0.162238E-07   0.191868E-03   0.979994E-06
   264   0.388786E+04   0.827637E+01   0.000000E+00   0.116524E+03   0.161537E-07   0.190254E-03   0.991891E-06
   265   0.384784E+04   0.845844E+01   0.000000E+00   0.116836E+03   0.160841E-07   0.188655E-03   0.100366E-05
   266   0.380777E+04   0.864157E+01   0.000000E+00   0.117102E+03   0.160150E-07   0.187072E-03   0.101529E-05
   267   0.376765E+04   0.882569E+01   0.000000E+00   0.117322E+03   0.159463E-07   0.185505E-03   0.102679E-05
   268   0.372749E+04   0.901071E+01   0.000000E+00   0.117496E+03   0.158781E-07   0.183953E-03   0.103815E-05
   269   0.368730E+04   0.919656E+01   0.000000E+00   0.117625E+03   0.158104E-07   0.182416E-03   0.104937E-05
   270   0.364710E+04   0.938312E+01   0.000000E+00   0.117709E+03   0.157431E-07   0.180893E-03   0.106046E-05
   271   0.360691E+04   0.957033E+01   0.000000E+00   0.117745E+03   0.156763E-07   0.179386E-03   0.107140E-05
   272   0.356672E+04   0.975809E+01   0.000000E+00   0.117737E+03   0.156099E-07   0.177893E-03   0.108219E-05
   273   0.352658E+04   0.994629E+01   0.000000E+00   0.117683E+03   0.155440E-07   0.176415E-03   0.109284E-05
   274   0.348648E+04   0.101349E+02   0.000000E+00   0.117583E+03   0.154785E-07   0.174951E-03   0.110334E-05
   275   0.344644E+04   0.103237E+02   0.000000E+00   0.117438E+03   0.154135E-07   0.173502E-03   0.111369E-05
   276   0.340650E+04   0.105127E+02   0.000000E+00   0.117248E+03   0.153489E-07   0.172066E-03   0.112388E-05
   277   0.336665E+04   0.107018E+02   0.000000E+00   0.117012E+03   0.152847E-07   0.170644E-03   0.113392E-05
   278   0.332691E+04   0.108908E+02   0.000000E+00   0.116730E+03   0.152210E-07   0.169235E-03   0.114380E-05
   279   0.328729E+04   0.110798E+02   0.000000E+00   0.116403E+03   0.151576E-07   0.167840E-03   0.115353E-05
   280   0.324783E+04   0.112684E+02   0.000000E+00   0.116031E+03   0.150947E-07   0.166459E-03   0.116309E-05
   281   0.320852E+04   0.114568E+02   0.000000E+00   0.115615E+03   0.150322E-07   0.165090E-03   0.117249E-05
   282   0.316939E+04   0.116447E+02   0.000000E+00   0.115154E+03   0.149701E-07   0.163734E-03   0.118173E-05
   283   0.313046E+04   0.118321E+02   0.000000E+00   0.114647E+03   0.149084E-07   0.162392E-03   0.119079E-05
   284   0.309173E+04   0.120189E+02   0.000000E+00   0.114096E+03   0.148470E-07   0.161062E-03   0.119969E-05
   285   0.305322E+04   0.122048E+02   0.000000E+00   0.113501E+03   0.147861E-07   0.159744E-03   0.120842E-05
   286   0.301494E+04   0.123900E+02   0.000000E+00   0.112861E+03   0.147256E-07   0.158439E-03   0.121697E-05
   287   0.297693E+04   0.125741E+02   0.000000E+00   0.112178E+03   0.146654E-07   0.157145E-03   0.122535E-05
   288   0.293919E+04   0.127571E+02   0.000000E+00   0.111450E+03   0.146056E-07   0.155864E-03   0.123355E-05
   289   0.290173E+04   0.129390E+02   0.000000E+00   0.110680E+03   0.145462E-07   0.154595E-03   0.124157E-05
   290   0.286458E+04   0.131195E+02   0.000000E+00   0.109866E+03   0.144871E-07   0.153337E-03   0.124941E-05
   291   0.282776E+04   0.132987E+02   0.000000E+00   0.109008E+03   0.144284E-07   0.152090E-03   0.125707E-05
   292   0.279126E+04   0.134762E+02   0.000000E+00   0.108108E+03   0.143701E-07   0.150855E-03   0.126454E-05
   293   0.275511E+04   0.136521E+02   0.000000E+00   0.107166E+03   0.143121E-07   0.149632E-03   0.127182E-05
   294   0.271933E+04   0.138262E+02   0.000000E+00   0.106180E+03   0.142544E-07   0.148419E-03   0.127891E-05
   295   0.268393E+04   0.139983E+02   0.000000E+00   0.105153E+03   0.141971E-07   0.147217E-03   0.128581E-05
   296   0.264892E+04   0.141685E+02   0.000000E+00   0.104084E+03   0.141402E-07   0.146025E-03   0.129252E-05
   297   0.261431E+04   0.143364E+02   0.000000E+00   0.102972E+03   0.140835E-07   0.144844E-03   0.129903E-05
   298   0.258013E+04   0.145020E+02   0.000000E+00   0.101819E+03   0.140272E-07   0.143674E-03   0.130535E-05
   299   0.254639E+04   0.146652E+02   0.000000E+00   0.100626E+03   0.139712E-07   0.142513E-03   0.131146E-05
   300   0.251311E+04   0.148259E+02   0.000000E+00   0.993913E+02   0.139155E-07   0.141363E-03   0.131737E-05
   301   0.248030E+04   0.149839E+02   0.000000E+00   0.981170E+02   0.138602E-07   0.140222E-03   0.132308E-05
   302   0.244798E+04   0.151392E+02   0.000000E+00   0.968034E+02   0.138051E-07   0.139091E-03   0.132859E-05
   303   0.241614E+04   0.152918E+02   0.000000E+00   0.954517E+02   0.137504E-07   0.137970E-03   0.133389E-05
   304   0.238479E+04   0.154416E+02   0.000000E+00   0.940628E+02   0.136959E-07   0.136859E-03   0.133899E-05
   305   0.235393E+04   0.155886E+02   0.000000E+00   0.926368E+02   0.136418E-07   0.135757E-03   0.134389E-05
   306   0.232357E+04   0.157328E+02   0.000000E+00   0.911748E+02   0.135880E-07   0.134665E-03   0.134859E-05
   307   0.229372E+04   0.158741E+02   0.000000E+00   0.896778E+02   0.135344E-07   0.133582E-03   0.135308E-05
   308   0.226437E+04   0.160125E+02   0.000000E+00   0.881466E+02   0.134812E-07   0.132509E-03   0.135738E-05
   309   0.223553E+04   0.161479E+02   0.000000E+00   0.865823E+02   0.134282E-07   0.131446E-03   0.136148E-05
   310   0.220718E+04   0.162803E+02   0.000000E+00   0.849858E+02   0.133756E-07   0.130392E-03   0.136539E-05
   311   0.217936E+04   0.164097E+02   0.000000E+00   0.833565E+02   0.133232E-07   0.129347E-03   0.136909E-05
   312   0.215205E+04   0.165359E+02   0.000000E+00   0.816970E+02   0.132711E-07   0.128312E-03   0.137260E-05
   313   0.212526E+04   0.166590E+02   0.000000E+00   0.800075E+02   0.132193E-07   0.127286E-03   0.137591E-05
   314   0.209899E+04   0.167790E+02   0.000000E+00   0.782888E+02   0.131678E-07   0.126269E-03   0.137903E-05
   315   0.207324E+04   0.168956E+02   0.000000E+00   0.765421E+02   0.131166E-07   0.125261E-03   0.138195E-05
   316   0.204801E+04   0.170090E+02   0.000000E+00   0.747681E+02   0.130656E-07   0.124263E-03   0.138468E-05
   317   0.202332E+04   0.171190E+02   0.000000E+00   0.729688E+02   0.130149E-07   0.123274E-03   0.138721E-05
   318   0.199916E+04   0.172256E+02   0.000000E+00   0.711441E+02   0.129645E-07   0.122294E-03   0.138956E-05
   319   0.197554E+04   0.173288E+02   0.000000E+00   0.692952E+02   0.129144E-07   0.121323E-03   0.139171E-05
   320   0.195244E+04   0.174286E+02   0.000000E+00   0.674238E+02   0.128645E-07   0.120361E-03   0.139366E-05
   321   0.192990E+04   0.175248E+02   0.000000E+00   0.655307E+02   0.128149E-07   0.119408E-03   0.139543E-05
   322   0.190789E+04   0.176174E+02   0.000000E+00   0.636162E+02   0.127656E-07   0.118464E-03   0.139701E-05
   323   0.188644E+04   0.177063E+02   0.000000E+00   0.616820E+02   0.127165E-07   0.117529E-03   0.139840E-05
   324   0.186552E+04   0.177916E+02   0.000000E+00   0.597299E+02   0.126677E-07   0.116602E-03   0.139960E-05
   325   0.184516E+04   0.178731E+02   0.000000E+00   0.577600E+02   0.126191E-07   0.115685E-03   0.140061E-05
   326   0.182534E+04   0.179509E+02   0.000000E+00   0.557740E+02   0.125708E-07   0.114776E-03   0.140144E-05
   327   0.180608E+04   0.180248E+02   0.000000E+00   0.537722E+02   0.125227E-07   0.113876E-03   0.140208E-05
   328   0.178737E+04   0.180947E+02   0.000000E+00   0.517563E+02   0.124749E-07   0.112985E-03   0.140253E-05
   329   0.176922E+04   0.181607E+02   0.000000E+00   0.497286E+02   0.124274E-07   0.112102E-03   0.140280E-05
   330   0.175162E+04   0.182227E+02   0.000000E+00   0.476888E+02   0.123801E-07   0.111228E-03   0.140288E-05
   331   0.173459E+04   0.182806E+02   0.000000E+00   0.456385E+02   0.123330E-07   0.110362E-03   0.140278E-05
   332   0.171811E+04   0.183345E+02   0.000000E+00   0.435786E+02   0.122862E-07   0.109505E-03   0.140249E-05
   333   0.170219E+04   0.183841E+02   0.000000E+00   0.415116E+02   0.122396E-07   0.108657E-03   0.140202E-05
   334   0.168684E+04   0.184296E+02   0.000000E+00   0.394377E+02   0.121932E-07   0.107816E-03   0.140137E-05
   335   0.167205E+04   0.184706E+02   0.000000E+00   0.373587E+02   0.121471E-07   0.106985E-03   0.140054E-05
   336   0.165783E+04   0.185074E+02   0.000000E+00   0.352754E+02   0.121012E-07   0.106161E-03   0.139953E-05
   337   0.164417E+04   0.185398E+02   0.000000E+00   0.331904E+02   0.120556E-07   0.105346E-03   0.139834E-05
   338   0.163108E+04   0.185678E+02   0.000000E+00   0.311039E+02   0.120101E-07   0.104539E-03   0.139697E-05
   339   0.161855E+04   0.185913E+02   0.000000E+00   0.290182E+02   0.119649E-07   0.103741E-03   0.139541E-05
   340   0.160660E+04   0.186104E+02   0.000000E+00   0.269345E+02   0.119200E-07   0.102950E-03   0.139369E-05
   341   0.159521E+04   0.186248E+02   0.000000E+00   0.248535E+02   0.118752E-07   0.102168E-03   0.139178E-05
   342   0.158439E+04   0.186345E+02   0.000000E+00   0.227763E+02   0.118306E-07   0.101394E-03   0.138970E-05
   343   0.157413E+04   0.186395E+02   0.000000E+00   0.207054E+02   0.117863E-07   0.100628E-03   0.138744E-05
   344   0.156443E+04   0.186397E+02   0.000000E+00   0.186409E+02   0.117422E-07   0.998695E-04   0.138501E-05
   345   0.155528E+04   0.186351E+02   0.000000E+00   0.165846E+02   0.116983E-07   0.991193E-04   0.138240E-05
   346   0.154669E+04   0.186256E+02   0.000000E+00   0.145374E+02   0.116546E-07   0.983771E-04   0.137962E-05
   347   0.153865E+04   0.186111E+02   0.000000E+00   0.125011E+02   0.116111E-07   0.976427E-04   0.137666E-05
   348   0.153117E+04   0.185915E+02   0.000000E+00   0.104765E+02   0.115678E-07   0.969161E-04   0.137353E-05
   349   0.152424E+04   0.185669E+02   0.000000E+00   0.846689E+01   0.115248E-07   0.961974E-04   0.137023E-05
   350   0.151786E+04   0.185372E+02   0.000000E+00   0.647250E+01   0.114819E-07   0.954864E-04   0.136676E-05
   351   0.151204E+04   0.185025E+02   0.000000E+00   0.449557E+01   0.114392E-07   0.947831E-04   0.136311E-05
   352   0.150677E+04   0.184628E+02   0.000000E+00   0.253688E+01   0.113967E-07   0.940874E-04   0.135930E-05
   353   0.150205E+04   0.184181E+02   0.000000E+00   0.596310E+00   0.113544E-07   0.933991E-04   0.135533E-05
   354   0.149787E+04   0.183686E+02   0.000000E+00  -0.132407E+01   0.113123E-07   0.927180E-04   0.135120E-05
   355   0.149423E+04   0.183142E+02   0.000000E+00  -0.322513E+01   0.112704E-07   0.920440E-04   0.134691E-05
   356   0.149111E+04   0.182552E+02   0.000000E+00  -0.510628E+01   0.112287E-07   0.913769E-04   0.134246E-05
   357   0.148851E+04   0.181916E+02   0.000000E+00  -0.696691E+01   0.111872E-07   0.907167E-04   0.133787E-05
   358   0.148644E+04   0.181234E+02   0.000000E+00  -0.880642E+01   0.111459E-07   0.900630E-04   0.133313E-05
   359   0.148486E+04   0.180506E+02   0.000000E+00  -0.106249E+02   0.111047E-07   0.894159E-04   0.132825E-05
   360   0.148379E+04   0.179734E+02   0.000000E+00  -0.124211E+02   0.110638E-07   0.887750E-04   0.132323E-05
   361   0.148320E+04   0.178919E+02   0.000000E+00  -0.141962E+02   0.110230E-07   0.881403E-04   0.131808E-05
   362   0.148309E+04   0.178060E+02   0.000000E+00  -0.159484E+02   0.109825E-07   0.875116E-04   0.131279E-05
   363   0.148347E+04   0.177158E+02   0.000000E+00  -0.176773E+02   0.109421E-07   0.868887E-04   0.130738E-05
   364   0.148430E+04   0.176216E+02   0.000000E+00  -0.193823E+02   0.109019E-07   0.862716E-04   0.130184E-05
   365   0.148560E+04   0.175233E+02   0.000000E+00  -0.210628E+02   0.108618E-07   0.856600E-04   0.129618E-05
   366   0.148735E+04   0.174210E+02   0.000000E+00  -0.227181E+02   0.108220E-07   0.850537E-04   0.129040E-05
   367   0.148954E+04   0.173149E+02   0.000000E+00  -0.243477E+02   0.107823E-07   0.844527E-04   0.128451E-05
   368   0.149217E+04   0.172049E+02   0.000000E+00  -0.259508E+02   0.107429E-07   0.838568E-04   0.127851E-05
   369   0.149522E+04   0.170913E+02   0.000000E+00  -0.275268E+02   0.107036E-07   0.832657E-04   0.127240E-05
   370   0.149870E+04   0.169740E+02   0.000000E+00  -0.290752E+02   0.106645E-07   0.826794E-04   0.126619E-05
   371   0.150258E+04   0.168533E+02   0.000000E+00  -0.305953E+02   0.106255E-07   0.820978E-04   0.125987E-05
   372   0.150687E+04   0.167291E+02   0.000000E+00  -0.320864E+02   0.105868E-07   0.815205E-04   0.125347E-05
   373   0.151154E+04   0.166017E+02   0.000000E+00  -0.335481E+02   0.105482E-07   0.809476E-04   0.124697E-05
   374   0.151659E+04   0.164710E+02   0.000000E+00  -0.349794E+02   0.105098E-07   0.803788E-04   0.124038E-05
   375   0.152200E+04   0.163373E+02   0.000000E+00  -0.363801E+02   0.104715E-07   0.798140E-04   0.123370E-05
   376   0.152778E+04   0.162004E+02   0.000000E+00  -0.377493E+02   0.104334E-07   0.792530E-04   0.122695E-05
   377   0.153391E+04   0.160607E+02   0.000000E+00  -0.390865E+02   0.103955E-07   0.786957E-04   0.122011E-05
   378   0.154037E+04   0.159180E+02   0.000000E+00  -0.403912E+02   0.103578E-07   0.781419E-04   0.121320E-05
   379   0.154716E+04   0.157726E+02   0.000000E+00  -0.416626E+02   0.103203E-07   0.775915E-04   0.120622E-05
   380   0.155428E+04   0.156246E+02   0.000000E+00  -0.429002E+02   0.102829E-07   0.770442E-04   0.119917E-05
   381   0.156169E+04   0.154739E+02   0.000000E+00  -0.441033E+02   0.102457E-07   0.765000E-04   0.119206E-05
   382   0.156941E+04   0.153207E+02   0.000000E+00  -0.452714E+02   0.102086E-07   0.759587E-04   0.118488E-05
   383   0.157742E+04   0.151653E+02   0.000000E+00  -0.464038E+02   0.101717E-07   0.754202E-04   0.117765E-05
   384   0.158569E+04   0.150075E+02   0.000000E+00  -0.474997E+02   0.101350E-07   0.748842E-04   0.117037E-05
   385   0.159423E+04   0.148477E+02   0.000000E+00  -0.485585E+02   0.100984E-07   0.743507E-04   0.116303E-05
   386   0.160301E+04   0.146859E+02   0.000000E+00  -0.495793E+02   0.100620E-07   0.738194E-04   0.115565E-05
   387   0.161205E+04   0.145223E+02   0.000000E+00  -0.505617E+02   0.100258E-07   0.732902E-04   0.114823E-05
   388   0.162129E+04   0.143570E+02   0.000000E+00  -0.515047E+02   0.998971E-08   0.727630E-04   0.114077E-05
   389   0.163076E+04   0.141902E+02   0.000000E+00  -0.524079E+02   0.995379E-08   0.722377E-04   0.113327E-05
   390   0.164042E+04   0.140219E+02   0.000000E+00  -0.532704E+02   0.991803E-08   0.717139E-04   0.112574E-05
   391   0.165028E+04   0.138523E+02   0.000000E+00  -0.540916E+02   0.988242E-08   0.711917E-04   0.111818E-05
   392   0.166030E+04   0.136815E+02   0.000000E+00  -0.548708E+02   0.984698E-08   0.706708E-04   0.111059E-05
   393   0.167049E+04   0.135097E+02   0.000000E+00  -0.556074E+02   0.981169E-08   0.701511E-04   0.110299E-05
   394   0.168082E+04   0.133368E+02   0.000000E+00  -0.563009E+02   0.977655E-08   0.696324E-04   0.109536E-05
   395   0.169128E+04   0.131631E+02   0.000000E+00  -0.569504E+02   0.974156E-08   0.691146E-04   0.108773E-05
   396   0.170186E+04   0.129888E+02   0.000000E+00  -0.575554E+02   0.970673E-08   0.685975E-04   0.108008E-05
   397   0.171255E+04   0.128138E+02   0.000000E+00  -0.581152E+02   0.967205E-08   0.680809E-04   0.107242E-05
   398   0.172333E+04   0.126384E+02   0.000000E+00  -0.586292E+02   0.963752E-08   0.675648E-04   0.106476E-05
   399   0.173419E+04   0.124626E+02   0.000000E+00  -0.590967E+02   0.960314E-08   0.670489E-04   0.105710E-05
   400   0.174512E+04   0.122868E+02   0.000000E+00  -0.595172E+02   0.956891E-08   0.665332E-04   0.104944E-05
   401   0.175610E+04   0.121109E+02   0.000000E+00  -0.598901E+02   0.953482E-08   0.660174E-04   0.104179E-05
   402   0.176714E+04   0.119351E+02   0.000000E+00  -0.602159E+02   0.950088E-08   0.655017E-04   0.103414E-05
   403   0.177822E+04   0.117594E+02   0.000000E+00  -0.604949E+02   0.946709E-08   0.649863E-04   0.102648E-05
