#    L    TT             EE             BB             TE          
  1169   0.688440E+03   0.206847E+02   0.298226E-01  -0.633349E+02
  1170   0.689657E+03   0.204591E+02   0.298122E-01  -0.632119E+02
  1171   0.690860E+03   0.202333E+02   0.298019E-01  -0.630734E+02
  1172   0.692046E+03   0.200074E+02   0.297918E-01  -0.629194E+02
  1173   0.693213E+03   0.197814E+02   0.297818E-01  -0.627504E+02
  1174   0.694358E+03   0.195556E+02   0.297719E-01  -0.625664E+02
  1175   0.695478E+03   0.193301E+02   0.297621E-01  -0.623675E+02
  1176   0.696578E+03   0.191048E+02   0.297525E-01  -0.621540E+02
  1177   0.697654E+03   0.188800E+02   0.297429E-01  -0.619259E+02
  1178   0.698697E+03   0.186559E+02   0.297335E-01  -0.616835E+02
  1179   0.699718E+03   0.184325E+02   0.297241E-01  -0.614268E+02
  1180   0.700707E+03   0.182099E+02   0.297147E-01  -0.611560E+02
  1181   0.701662E+03   0.179882E+02   0.297054E-01  -0.608712E+02
  1182   0.702587E+03   0.177676E+02   0.296962E-01  -0.605726E+02
  1183   0.703479E+03   0.175482E+02   0.296870E-01  -0.602602E+02
  1184   0.704335E+03   0.173301E+02   0.296778E-01  -0.599342E+02
  1185   0.705153E+03   0.171132E+02   0.296687E-01  -0.595946E+02
  1186   0.705930E+03   0.168979E+02   0.296596E-01  -0.592416E+02
  1187   0.706670E+03   0.166842E+02   0.296504E-01  -0.588752E+02
  1188   0.707371E+03   0.164722E+02   0.296413E-01  -0.584955E+02
  1189   0.708029E+03   0.162620E+02   0.296321E-01  -0.581026E+02
  1190   0.708634E+03   0.160536E+02   0.296229E-01  -0.576965E+02
  1191   0.709207E+03   0.158472E+02   0.296137E-01  -0.572771E+02
  1192   0.709728E+03   0.156430E+02   0.296044E-01  -0.568446E+02
  1193   0.710203E+03   0.154410E+02   0.295950E-01  -0.563989E+02
  1194   0.710637E+03   0.152412E+02   0.295856E-01  -0.559402E+02
  1195   0.711018E+03   0.150437E+02   0.295761E-01  -0.554683E+02
  1196   0.711345E+03   0.148488E+02   0.295666E-01  -0.549832E+02
  1197   0.711621E+03   0.146564E+02   0.295569E-01  -0.544850E+02
  1198   0.711851E+03   0.144667E+02   0.295471E-01  -0.539736E+02
  1199   0.712026E+03   0.142797E+02   0.295373E-01  -0.534490E+02
  1200   0.712142E+03   0.140956E+02   0.295273E-01  -0.529111E+02
  1201   0.712204E+03   0.139144E+02   0.295171E-01  -0.523601E+02
  1202   0.712210E+03   0.137361E+02   0.295068E-01  -0.517964E+02
  1203   0.712159E+03   0.135608E+02   0.294964E-01  -0.512206E+02
  1204   0.712057E+03   0.133886E+02   0.294858E-01  -0.506333E+02
  1205   0.711895E+03   0.132194E+02   0.294751E-01  -0.500350E+02
  1206   0.711680E+03   0.130533E+02   0.294642E-01  -0.494263E+02
  1207   0.711409E+03   0.128902E+02   0.294531E-01  -0.488078E+02
  1208   0.711089E+03   0.127304E+02   0.294418E-01  -0.481800E+02
  1209   0.710719E+03   0.125736E+02   0.294303E-01  -0.475435E+02
  1210   0.710289E+03   0.124201E+02   0.294186E-01  -0.468988E+02
  1211   0.709806E+03   0.122698E+02   0.294067E-01  -0.462463E+02
  1212   0.709275E+03   0.121227E+02   0.293945E-01  -0.455866E+02
  1213   0.708689E+03   0.119789E+02   0.293821E-01  -0.449202E+02
  1214   0.708052E+03   0.118384E+02   0.293695E-01  -0.442476E+02
  1215   0.707371E+03   0.117013E+02   0.293566E-01  -0.435693E+02
  1216   0.706629E+03   0.115675E+02   0.293435E-01  -0.428858E+02
  1217   0.705840E+03   0.114370E+02   0.293301E-01  -0.421975E+02
  1218   0.705003E+03   0.113100E+02   0.293165E-01  -0.415049E+02
  1219   0.704117E+03   0.111864E+02   0.293025E-01  -0.408086E+02
  1220   0.703171E+03   0.110662E+02   0.292883E-01  -0.401088E+02
  1221   0.702188E+03   0.109495E+02   0.292738E-01  -0.394063E+02
  1222   0.701142E+03   0.108363E+02   0.292590E-01  -0.387013E+02
  1223   0.700057E+03   0.107266E+02   0.292439E-01  -0.379943E+02
  1224   0.698914E+03   0.106205E+02   0.292284E-01  -0.372857E+02
  1225   0.697727E+03   0.105179E+02   0.292127E-01  -0.365757E+02
  1226   0.696488E+03   0.104190E+02   0.291966E-01  -0.358648E+02
  1227   0.695203E+03   0.103237E+02   0.291803E-01  -0.351535E+02
  1228   0.693869E+03   0.102321E+02   0.291636E-01  -0.344418E+02
  1229   0.692494E+03   0.101442E+02   0.291465E-01  -0.337304E+02
  1230   0.691068E+03   0.100601E+02   0.291291E-01  -0.330196E+02
  1231   0.689589E+03   0.997981E+01   0.291114E-01  -0.323097E+02
  1232   0.688064E+03   0.990336E+01   0.290933E-01  -0.316009E+02
  1233   0.686498E+03   0.983063E+01   0.290749E-01  -0.308939E+02
  1234   0.684876E+03   0.976183E+01   0.290561E-01  -0.301888E+02
  1235   0.683211E+03   0.969693E+01   0.290370E-01  -0.294861E+02
  1236   0.681493E+03   0.963600E+01   0.290175E-01  -0.287860E+02
  1237   0.679729E+03   0.957893E+01   0.289977E-01  -0.280890E+02
  1238   0.677917E+03   0.952595E+01   0.289774E-01  -0.273952E+02
  1239   0.676056E+03   0.947695E+01   0.289569E-01  -0.267051E+02
  1240   0.674144E+03   0.943199E+01   0.289359E-01  -0.260188E+02
  1241   0.672188E+03   0.939120E+01   0.289146E-01  -0.253367E+02
  1242   0.670185E+03   0.935458E+01   0.288929E-01  -0.246589E+02
  1243   0.668127E+03   0.932209E+01   0.288708E-01  -0.239860E+02
  1244   0.666019E+03   0.929389E+01   0.288484E-01  -0.233181E+02
  1245   0.663861E+03   0.926986E+01   0.288256E-01  -0.226555E+02
  1246   0.661659E+03   0.925023E+01   0.288024E-01  -0.219984E+02
  1247   0.659402E+03   0.923489E+01   0.287788E-01  -0.213472E+02
  1248   0.657098E+03   0.922399E+01   0.287549E-01  -0.207020E+02
  1249   0.654737E+03   0.921744E+01   0.287306E-01  -0.200632E+02
  1250   0.652332E+03   0.921537E+01   0.287059E-01  -0.194309E+02
  1251   0.649868E+03   0.921788E+01   0.286808E-01  -0.188055E+02
  1252   0.647353E+03   0.922474E+01   0.286554E-01  -0.181870E+02
  1253   0.644794E+03   0.923592E+01   0.286296E-01  -0.175757E+02
  1254   0.642186E+03   0.925138E+01   0.286034E-01  -0.169718E+02
  1255   0.639537E+03   0.927093E+01   0.285769E-01  -0.163753E+02
  1256   0.636847E+03   0.929447E+01   0.285499E-01  -0.157866E+02
  1257   0.634117E+03   0.932189E+01   0.285227E-01  -0.152058E+02
  1258   0.631349E+03   0.935322E+01   0.284950E-01  -0.146331E+02
  1259   0.628535E+03   0.938813E+01   0.284670E-01  -0.140687E+02
  1260   0.625699E+03   0.942674E+01   0.284387E-01  -0.135127E+02
  1261   0.622819E+03   0.946878E+01   0.284099E-01  -0.129654E+02
  1262   0.619911E+03   0.951415E+01   0.283809E-01  -0.124270E+02
  1263   0.616977E+03   0.956282E+01   0.283514E-01  -0.118976E+02
  1264   0.614008E+03   0.961474E+01   0.283217E-01  -0.113774E+02
  1265   0.611015E+03   0.966967E+01   0.282915E-01  -0.108666E+02
  1266   0.607989E+03   0.972756E+01   0.282611E-01  -0.103653E+02
  1267   0.604947E+03   0.978839E+01   0.282303E-01  -0.987367E+01
  1268   0.601883E+03   0.985204E+01   0.281991E-01  -0.939189E+01
  1269   0.598796E+03   0.991841E+01   0.281676E-01  -0.892008E+01
  1270   0.595689E+03   0.998747E+01   0.281358E-01  -0.845842E+01
  1271   0.592561E+03   0.100590E+02   0.281037E-01  -0.800700E+01
  1272   0.589421E+03   0.101330E+02   0.280712E-01  -0.756608E+01
  1273   0.586262E+03   0.102094E+02   0.280384E-01  -0.713566E+01
  1274   0.583085E+03   0.102881E+02   0.280053E-01  -0.671601E+01
  1275   0.579898E+03   0.103691E+02   0.279719E-01  -0.630719E+01
  1276   0.576700E+03   0.104523E+02   0.279381E-01  -0.590941E+01
  1277   0.573491E+03   0.105375E+02   0.279041E-01  -0.552280E+01
  1278   0.570271E+03   0.106248E+02   0.278698E-01  -0.514741E+01
  1279   0.567043E+03   0.107139E+02   0.278352E-01  -0.478354E+01
  1280   0.563807E+03   0.108050E+02   0.278002E-01  -0.443125E+01
  1281   0.560565E+03   0.108977E+02   0.277650E-01  -0.409074E+01
  1282   0.557317E+03   0.109923E+02   0.277296E-01  -0.376207E+01
  1283   0.554064E+03   0.110884E+02   0.276938E-01  -0.344546E+01
  1284   0.550807E+03   0.111861E+02   0.276578E-01  -0.314097E+01
  1285   0.547548E+03   0.112853E+02   0.276215E-01  -0.284882E+01
  1286   0.544286E+03   0.113859E+02   0.275849E-01  -0.256913E+01
  1287   0.541023E+03   0.114880E+02   0.275481E-01  -0.230206E+01
  1288   0.537759E+03   0.115913E+02   0.275111E-01  -0.204765E+01
  1289   0.534496E+03   0.116960E+02   0.274738E-01  -0.180607E+01
  1290   0.531235E+03   0.118020E+02   0.274363E-01  -0.157751E+01
  1291   0.527976E+03   0.119092E+02   0.273985E-01  -0.136206E+01
  1292   0.524719E+03   0.120176E+02   0.273605E-01  -0.115991E+01
  1293   0.521466E+03   0.121271E+02   0.273223E-01  -0.971080E+00
  1294   0.518218E+03   0.122378E+02   0.272839E-01  -0.795921E+00
  1295   0.514974E+03   0.123494E+02   0.272453E-01  -0.634431E+00
  1296   0.511735E+03   0.124622E+02   0.272065E-01  -0.486831E+00
  1297   0.508502E+03   0.125758E+02   0.271676E-01  -0.353264E+00
  1298   0.505276E+03   0.126904E+02   0.271284E-01  -0.233877E+00
  1299   0.502056E+03   0.128058E+02   0.270890E-01  -0.128891E+00
  1300   0.498844E+03   0.129221E+02   0.270495E-01  -0.383773E-01
  1301   0.495639E+03   0.130391E+02   0.270099E-01   0.374450E-01
  1302   0.492443E+03   0.131570E+02   0.269701E-01   0.989665E-01
  1303   0.489257E+03   0.132754E+02   0.269301E-01   0.146283E+00
  1304   0.486082E+03   0.133943E+02   0.268900E-01   0.179863E+00
  1305   0.482920E+03   0.135137E+02   0.268498E-01   0.199874E+00
  1306   0.479771E+03   0.136333E+02   0.268095E-01   0.206709E+00
  1307   0.476637E+03   0.137531E+02   0.267690E-01   0.200609E+00
  1308   0.473519E+03   0.138731E+02   0.267285E-01   0.181818E+00
  1309   0.470417E+03   0.139930E+02   0.266878E-01   0.150649E+00
  1310   0.467333E+03   0.141127E+02   0.266471E-01   0.107493E+00
  1311   0.464268E+03   0.142323E+02   0.266063E-01   0.524409E-01
  1312   0.461222E+03   0.143515E+02   0.265654E-01  -0.141194E-01
  1313   0.458196E+03   0.144702E+02   0.265244E-01  -0.918748E-01
  1314   0.455192E+03   0.145885E+02   0.264835E-01  -0.180736E+00
  1315   0.452211E+03   0.147062E+02   0.264424E-01  -0.280241E+00
  1316   0.449252E+03   0.148231E+02   0.264013E-01  -0.390303E+00
  1317   0.446318E+03   0.149395E+02   0.263602E-01  -0.510684E+00
  1318   0.443408E+03   0.150549E+02   0.263191E-01  -0.641075E+00
  1319   0.440525E+03   0.151695E+02   0.262779E-01  -0.781240E+00
  1320   0.437667E+03   0.152831E+02   0.262368E-01  -0.931019E+00
  1321   0.434838E+03   0.153957E+02   0.261957E-01  -0.109010E+01
  1322   0.432037E+03   0.155073E+02   0.261545E-01  -0.125833E+01
  1323   0.429265E+03   0.156176E+02   0.261134E-01  -0.143547E+01
  1324   0.426522E+03   0.157267E+02   0.260723E-01  -0.162129E+01
  1325   0.423809E+03   0.158343E+02   0.260312E-01  -0.181556E+01
  1326   0.421128E+03   0.159406E+02   0.259902E-01  -0.201812E+01
  1327   0.418478E+03   0.160453E+02   0.259493E-01  -0.222881E+01
  1328   0.415861E+03   0.161484E+02   0.259084E-01  -0.244733E+01
  1329   0.413275E+03   0.162499E+02   0.258675E-01  -0.267353E+01
  1330   0.410724E+03   0.163497E+02   0.258267E-01  -0.290731E+01
  1331   0.408207E+03   0.164477E+02   0.257860E-01  -0.314845E+01
  1332   0.405724E+03   0.165438E+02   0.257454E-01  -0.339681E+01
  1333   0.403277E+03   0.166380E+02   0.257049E-01  -0.365221E+01
  1334   0.400866E+03   0.167302E+02   0.256644E-01  -0.391444E+01
  1335   0.398490E+03   0.168204E+02   0.256241E-01  -0.418335E+01
  1336   0.396152E+03   0.169085E+02   0.255839E-01  -0.445892E+01
  1337   0.393851E+03   0.169944E+02   0.255438E-01  -0.474093E+01
  1338   0.391588E+03   0.170781E+02   0.255038E-01  -0.502930E+01
  1339   0.389364E+03   0.171595E+02   0.254639E-01  -0.532381E+01
  1340   0.387178E+03   0.172386E+02   0.254242E-01  -0.562446E+01
  1341   0.385032E+03   0.173152E+02   0.253846E-01  -0.593108E+01
  1342   0.382926E+03   0.173895E+02   0.253452E-01  -0.624347E+01
  1343   0.380860E+03   0.174612E+02   0.253059E-01  -0.656168E+01
  1344   0.378835E+03   0.175303E+02   0.252668E-01  -0.688550E+01
  1345   0.376851E+03   0.175967E+02   0.252278E-01  -0.721484E+01
  1346   0.374908E+03   0.176605E+02   0.251890E-01  -0.754964E+01
  1347   0.373008E+03   0.177215E+02   0.251503E-01  -0.788982E+01
  1348   0.371149E+03   0.177796E+02   0.251119E-01  -0.823523E+01
  1349   0.369334E+03   0.178349E+02   0.250736E-01  -0.858579E+01
  1350   0.367562E+03   0.178873E+02   0.250355E-01  -0.894165E+01
  1351   0.365833E+03   0.179368E+02   0.249976E-01  -0.930267E+01
  1352   0.364148E+03   0.179834E+02   0.249599E-01  -0.966849E+01
  1353   0.362508E+03   0.180270E+02   0.249224E-01  -0.100388E+02
  1354   0.360904E+03   0.180678E+02   0.248850E-01  -0.104133E+02
  1355   0.359348E+03   0.181057E+02   0.248479E-01  -0.107914E+02
  1356   0.357834E+03   0.181408E+02   0.248110E-01  -0.111730E+02
  1357   0.356361E+03   0.181730E+02   0.247744E-01  -0.115577E+02
  1358   0.354932E+03   0.182023E+02   0.247379E-01  -0.119450E+02
  1359   0.353538E+03   0.182288E+02   0.247016E-01  -0.123346E+02
  1360   0.352182E+03   0.182526E+02   0.246656E-01  -0.127262E+02
  1361   0.350864E+03   0.182734E+02   0.246298E-01  -0.131194E+02
  1362   0.349592E+03   0.182914E+02   0.245943E-01  -0.135140E+02
  1363   0.348352E+03   0.183066E+02   0.245589E-01  -0.139094E+02
  1364   0.347152E+03   0.183190E+02   0.245238E-01  -0.143055E+02
  1365   0.345994E+03   0.183286E+02   0.244890E-01  -0.147020E+02
  1366   0.344862E+03   0.183354E+02   0.244544E-01  -0.150985E+02
  1367   0.343774E+03   0.183395E+02   0.244200E-01  -0.154948E+02
  1368   0.342722E+03   0.183407E+02   0.243859E-01  -0.158905E+02
  1369   0.341699E+03   0.183392E+02   0.243521E-01  -0.162854E+02
  1370   0.340722E+03   0.183350E+02   0.243185E-01  -0.166792E+02
  1371   0.339769E+03   0.183281E+02   0.242851E-01  -0.170717E+02
  1372   0.338855E+03   0.183185E+02   0.242521E-01  -0.174626E+02
  1373   0.337975E+03   0.183061E+02   0.242193E-01  -0.178517E+02
  1374   0.337128E+03   0.182911E+02   0.241867E-01  -0.182387E+02
  1375   0.336308E+03   0.182734E+02   0.241544E-01  -0.186234E+02
  1376   0.335524E+03   0.182531E+02   0.241224E-01  -0.190055E+02
  1377   0.334777E+03   0.182300E+02   0.240906E-01  -0.193848E+02
  1378   0.334059E+03   0.182044E+02   0.240592E-01  -0.197610E+02
  1379   0.333371E+03   0.181761E+02   0.240279E-01  -0.201340E+02
  1380   0.332708E+03   0.181452E+02   0.239970E-01  -0.205034E+02
  1381   0.332085E+03   0.181115E+02   0.239663E-01  -0.208690E+02
  1382   0.331487E+03   0.180753E+02   0.239360E-01  -0.212306E+02
  1383   0.330916E+03   0.180364E+02   0.239058E-01  -0.215880E+02
  1384   0.330373E+03   0.179948E+02   0.238760E-01  -0.219409E+02
  1385   0.329865E+03   0.179506E+02   0.238465E-01  -0.222892E+02
  1386   0.329387E+03   0.179039E+02   0.238172E-01  -0.226330E+02
  1387   0.328931E+03   0.178545E+02   0.237882E-01  -0.229718E+02
  1388   0.328506E+03   0.178026E+02   0.237594E-01  -0.233057E+02
  1389   0.328105E+03   0.177481E+02   0.237310E-01  -0.236344E+02
  1390   0.327737E+03   0.176910E+02   0.237028E-01  -0.239579E+02
  1391   0.327395E+03   0.176314E+02   0.236749E-01  -0.242761E+02
  1392   0.327080E+03   0.175692E+02   0.236472E-01  -0.245886E+02
  1393   0.326800E+03   0.175045E+02   0.236199E-01  -0.248954E+02
  1394   0.326542E+03   0.174371E+02   0.235928E-01  -0.251963E+02
  1395   0.326305E+03   0.173672E+02   0.235660E-01  -0.254912E+02
  1396   0.326099E+03   0.172947E+02   0.235394E-01  -0.257799E+02
  1397   0.325925E+03   0.172196E+02   0.235131E-01  -0.260622E+02
  1398   0.325767E+03   0.171419E+02   0.234871E-01  -0.263380E+02
  1399   0.325643E+03   0.170616E+02   0.234613E-01  -0.266073E+02
  1400   0.325538E+03   0.169787E+02   0.234358E-01  -0.268699E+02
  1401   0.325467E+03   0.168932E+02   0.234106E-01  -0.271258E+02
  1402   0.325416E+03   0.168052E+02   0.233856E-01  -0.273748E+02
  1403   0.325391E+03   0.167147E+02   0.233608E-01  -0.276170E+02
  1404   0.325393E+03   0.166219E+02   0.233363E-01  -0.278522E+02
  1405   0.325413E+03   0.165269E+02   0.233121E-01  -0.280804E+02
  1406   0.325452E+03   0.164298E+02   0.232881E-01  -0.283014E+02
  1407   0.325508E+03   0.163304E+02   0.232643E-01  -0.285153E+02
  1408   0.325589E+03   0.162292E+02   0.232408E-01  -0.287220E+02
  1409   0.325679E+03   0.161259E+02   0.232175E-01  -0.289213E+02
  1410   0.325794E+03   0.160208E+02   0.231944E-01  -0.291133E+02
  1411   0.325918E+03   0.159140E+02   0.231716E-01  -0.292978E+02
  1412   0.326057E+03   0.158055E+02   0.231490E-01  -0.294749E+02
  1413   0.326205E+03   0.156954E+02   0.231265E-01  -0.296445E+02
  1414   0.326367E+03   0.155838E+02   0.231044E-01  -0.298067E+02
  1415   0.326538E+03   0.154707E+02   0.230824E-01  -0.299614E+02
  1416   0.326722E+03   0.153563E+02   0.230606E-01  -0.301086E+02
  1417   0.326914E+03   0.152406E+02   0.230390E-01  -0.302483E+02
  1418   0.327119E+03   0.151237E+02   0.230176E-01  -0.303806E+02
  1419   0.327330E+03   0.150056E+02   0.229965E-01  -0.305052E+02
  1420   0.327547E+03   0.148865E+02   0.229755E-01  -0.306224E+02
  1421   0.327769E+03   0.147665E+02   0.229546E-01  -0.307320E+02
  1422   0.327996E+03   0.146455E+02   0.229340E-01  -0.308340E+02
  1423   0.328235E+03   0.145235E+02   0.229135E-01  -0.309283E+02
  1424   0.328471E+03   0.144009E+02   0.228933E-01  -0.310150E+02
  1425   0.328711E+03   0.142775E+02   0.228731E-01  -0.310940E+02
  1426   0.328954E+03   0.141534E+02   0.228532E-01  -0.311655E+02
  1427   0.329193E+03   0.140287E+02   0.228333E-01  -0.312291E+02
  1428   0.329435E+03   0.139034E+02   0.228137E-01  -0.312850E+02
  1429   0.329679E+03   0.137777E+02   0.227942E-01  -0.313334E+02
  1430   0.329925E+03   0.136514E+02   0.227748E-01  -0.313739E+02
  1431   0.330166E+03   0.135249E+02   0.227556E-01  -0.314067E+02
  1432   0.330408E+03   0.133980E+02   0.227365E-01  -0.314318E+02
  1433   0.330643E+03   0.132708E+02   0.227175E-01  -0.314492E+02
  1434   0.330879E+03   0.131433E+02   0.226986E-01  -0.314588E+02
  1435   0.331108E+03   0.130157E+02   0.226799E-01  -0.314607E+02
  1436   0.331337E+03   0.128880E+02   0.226612E-01  -0.314548E+02
  1437   0.331558E+03   0.127601E+02   0.226427E-01  -0.314413E+02
  1438   0.331771E+03   0.126322E+02   0.226243E-01  -0.314199E+02
  1439   0.331982E+03   0.125044E+02   0.226060E-01  -0.313909E+02
  1440   0.332192E+03   0.123765E+02   0.225877E-01  -0.313540E+02
  1441   0.332393E+03   0.122488E+02   0.225696E-01  -0.313094E+02
  1442   0.332584E+03   0.121211E+02   0.225515E-01  -0.312569E+02
  1443   0.332765E+03   0.119936E+02   0.225335E-01  -0.311967E+02
  1444   0.332942E+03   0.118663E+02   0.225156E-01  -0.311287E+02
  1445   0.333109E+03   0.117392E+02   0.224978E-01  -0.310528E+02
  1446   0.333265E+03   0.116124E+02   0.224800E-01  -0.309690E+02
  1447   0.333417E+03   0.114859E+02   0.224622E-01  -0.308775E+02
  1448   0.333556E+03   0.113596E+02   0.224446E-01  -0.307780E+02
  1449   0.333684E+03   0.112338E+02   0.224269E-01  -0.306708E+02
  1450   0.333806E+03   0.111083E+02   0.224093E-01  -0.305556E+02
  1451   0.333922E+03   0.109832E+02   0.223918E-01  -0.304327E+02
  1452   0.334025E+03   0.108586E+02   0.223742E-01  -0.303023E+02
  1453   0.334113E+03   0.107345E+02   0.223567E-01  -0.301644E+02
  1454   0.334192E+03   0.106110E+02   0.223393E-01  -0.300195E+02
  1455   0.334263E+03   0.104882E+02   0.223218E-01  -0.298676E+02
  1456   0.334324E+03   0.103661E+02   0.223044E-01  -0.297089E+02
  1457   0.334374E+03   0.102448E+02   0.222869E-01  -0.295437E+02
  1458   0.334406E+03   0.101243E+02   0.222695E-01  -0.293722E+02
  1459   0.334425E+03   0.100046E+02   0.222520E-01  -0.291946E+02
  1460   0.334431E+03   0.988602E+01   0.222346E-01  -0.290110E+02
  1461   0.334423E+03   0.976831E+01   0.222171E-01  -0.288218E+02
  1462   0.334401E+03   0.965166E+01   0.221996E-01  -0.286270E+02
  1463   0.334363E+03   0.953612E+01   0.221821E-01  -0.284269E+02
  1464   0.334308E+03   0.942168E+01   0.221646E-01  -0.282217E+02
  1465   0.334236E+03   0.930849E+01   0.221470E-01  -0.280116E+02
  1466   0.334153E+03   0.919652E+01   0.221294E-01  -0.277968E+02
  1467   0.334052E+03   0.908578E+01   0.221118E-01  -0.275774E+02
  1468   0.333938E+03   0.897647E+01   0.220941E-01  -0.273537E+02
  1469   0.333803E+03   0.886843E+01   0.220764E-01  -0.271259E+02
  1470   0.333646E+03   0.876188E+01   0.220586E-01  -0.268940E+02
  1471   0.333483E+03   0.865673E+01   0.220407E-01  -0.266584E+02
  1472   0.333296E+03   0.855311E+01   0.220228E-01  -0.264191E+02
  1473   0.333085E+03   0.845096E+01   0.220049E-01  -0.261763E+02
  1474   0.332863E+03   0.835046E+01   0.219868E-01  -0.259303E+02
  1475   0.332617E+03   0.825148E+01   0.219687E-01  -0.256813E+02
  1476   0.332358E+03   0.815422E+01   0.219505E-01  -0.254292E+02
  1477   0.332079E+03   0.805860E+01   0.219322E-01  -0.251744E+02
  1478   0.331779E+03   0.796460E+01   0.219138E-01  -0.249169E+02
  1479   0.331465E+03   0.787245E+01   0.218954E-01  -0.246569E+02
  1480   0.331129E+03   0.778198E+01   0.218768E-01  -0.243946E+02
  1481   0.330776E+03   0.769340E+01   0.218581E-01  -0.241301E+02
  1482   0.330399E+03   0.760656E+01   0.218394E-01  -0.238636E+02
  1483   0.330004E+03   0.752160E+01   0.218205E-01  -0.235951E+02
  1484   0.329598E+03   0.743851E+01   0.218016E-01  -0.233248E+02
  1485   0.329165E+03   0.735736E+01   0.217825E-01  -0.230528E+02
  1486   0.328718E+03   0.727805E+01   0.217633E-01  -0.227793E+02
  1487   0.328244E+03   0.720074E+01   0.217440E-01  -0.225044E+02
  1488   0.327754E+03   0.712541E+01   0.217245E-01  -0.222281E+02
  1489   0.327249E+03   0.705205E+01   0.217050E-01  -0.219507E+02
  1490   0.326716E+03   0.698073E+01   0.216853E-01  -0.216722E+02
  1491   0.326166E+03   0.691137E+01   0.216655E-01  -0.213926E+02
  1492   0.325596E+03   0.684411E+01   0.216455E-01  -0.211122E+02
  1493   0.325006E+03   0.677894E+01   0.216255E-01  -0.208309E+02
  1494   0.324396E+03   0.671578E+01   0.216053E-01  -0.205490E+02
  1495   0.323766E+03   0.665477E+01   0.215849E-01  -0.202664E+02
  1496   0.323115E+03   0.659590E+01   0.215644E-01  -0.199833E+02
  1497   0.322444E+03   0.653909E+01   0.215438E-01  -0.196998E+02
  1498   0.321753E+03   0.648449E+01   0.215230E-01  -0.194158E+02
  1499   0.321042E+03   0.643200E+01   0.215021E-01  -0.191314E+02
  1500   0.320311E+03   0.638171E+01   0.214810E-01  -0.188468E+02
  1501   0.319560E+03   0.633359E+01   0.214598E-01  -0.185619E+02
  1502   0.318790E+03   0.628761E+01   0.214384E-01  -0.182770E+02
  1503   0.318000E+03   0.624383E+01   0.214169E-01  -0.179924E+02
  1504   0.317192E+03   0.620212E+01   0.213952E-01  -0.177082E+02
  1505   0.316365E+03   0.616260E+01   0.213734E-01  -0.174245E+02
  1506   0.315519E+03   0.612509E+01   0.213514E-01  -0.171418E+02
  1507   0.314656E+03   0.608970E+01   0.213292E-01  -0.168600E+02
  1508   0.313774E+03   0.605641E+01   0.213069E-01  -0.165796E+02
  1509   0.312876E+03   0.602509E+01   0.212844E-01  -0.163005E+02
  1510   0.311960E+03   0.599580E+01   0.212618E-01  -0.160231E+02
  1511   0.311027E+03   0.596849E+01   0.212390E-01  -0.157474E+02
  1512   0.310080E+03   0.594322E+01   0.212160E-01  -0.154737E+02
  1513   0.309117E+03   0.591986E+01   0.211929E-01  -0.152019E+02
  1514   0.308139E+03   0.589840E+01   0.211696E-01  -0.149325E+02
  1515   0.307148E+03   0.587894E+01   0.211461E-01  -0.146654E+02
  1516   0.306143E+03   0.586137E+01   0.211225E-01  -0.144008E+02
  1517   0.305125E+03   0.584567E+01   0.210988E-01  -0.141389E+02
  1518   0.304095E+03   0.583180E+01   0.210748E-01  -0.138798E+02
  1519   0.303053E+03   0.581980E+01   0.210507E-01  -0.136236E+02
  1520   0.301998E+03   0.580957E+01   0.210264E-01  -0.133705E+02
  1521   0.300932E+03   0.580115E+01   0.210020E-01  -0.131206E+02
  1522   0.299855E+03   0.579458E+01   0.209774E-01  -0.128740E+02
  1523   0.298766E+03   0.578968E+01   0.209526E-01  -0.126310E+02
  1524   0.297666E+03   0.578649E+01   0.209277E-01  -0.123916E+02
  1525   0.296557E+03   0.578498E+01   0.209026E-01  -0.121558E+02
  1526   0.295438E+03   0.578520E+01   0.208774E-01  -0.119239E+02
  1527   0.294308E+03   0.578710E+01   0.208519E-01  -0.116958E+02
  1528   0.293170E+03   0.579060E+01   0.208264E-01  -0.114718E+02
  1529   0.292024E+03   0.579572E+01   0.208007E-01  -0.112517E+02
  1530   0.290869E+03   0.580244E+01   0.207748E-01  -0.110360E+02
  1531   0.289706E+03   0.581073E+01   0.207487E-01  -0.108245E+02
  1532   0.288534E+03   0.582063E+01   0.207226E-01  -0.106174E+02
  1533   0.287356E+03   0.583195E+01   0.206962E-01  -0.104147E+02
  1534   0.286170E+03   0.584483E+01   0.206697E-01  -0.102165E+02
  1535   0.284977E+03   0.585923E+01   0.206431E-01  -0.100229E+02
  1536   0.283778E+03   0.587503E+01   0.206163E-01  -0.983407E+01
  1537   0.282570E+03   0.589222E+01   0.205894E-01  -0.964999E+01
  1538   0.281358E+03   0.591091E+01   0.205624E-01  -0.947072E+01
  1539   0.280139E+03   0.593092E+01   0.205352E-01  -0.929630E+01
  1540   0.278914E+03   0.595236E+01   0.205078E-01  -0.912670E+01
  1541   0.277684E+03   0.597515E+01   0.204804E-01  -0.896212E+01
  1542   0.276450E+03   0.599931E+01   0.204528E-01  -0.880245E+01
  1543   0.275210E+03   0.602474E+01   0.204251E-01  -0.864781E+01
  1544   0.273967E+03   0.605157E+01   0.203972E-01  -0.849816E+01
  1545   0.272718E+03   0.607962E+01   0.203692E-01  -0.835357E+01
  1546   0.271466E+03   0.610892E+01   0.203411E-01  -0.821406E+01
