#    L    TT             EE             BB             TE          
  1555   0.760077E+03   0.179925E+02   0.923092E-01  -0.499391E+02
  1556   0.761120E+03   0.178584E+02   0.922896E-01  -0.497563E+02
  1557   0.762148E+03   0.177249E+02   0.922700E-01  -0.495640E+02
  1558   0.763159E+03   0.175919E+02   0.922504E-01  -0.493626E+02
  1559   0.764154E+03   0.174595E+02   0.922309E-01  -0.491521E+02
  1560   0.765132E+03   0.173276E+02   0.922114E-01  -0.489330E+02
  1561   0.766093E+03   0.171964E+02   0.921919E-01  -0.487051E+02
  1562   0.767036E+03   0.170657E+02   0.921725E-01  -0.484688E+02
  1563   0.767962E+03   0.169358E+02   0.921530E-01  -0.482242E+02
  1564   0.768871E+03   0.168065E+02   0.921335E-01  -0.479716E+02
  1565   0.769762E+03   0.166779E+02   0.921140E-01  -0.477109E+02
  1566   0.770635E+03   0.165499E+02   0.920945E-01  -0.474424E+02
  1567   0.771489E+03   0.164228E+02   0.920749E-01  -0.471664E+02
  1568   0.772324E+03   0.162963E+02   0.920552E-01  -0.468829E+02
  1569   0.773140E+03   0.161707E+02   0.920355E-01  -0.465920E+02
  1570   0.773937E+03   0.160458E+02   0.920157E-01  -0.462939E+02
  1571   0.774714E+03   0.159218E+02   0.919959E-01  -0.459888E+02
  1572   0.775471E+03   0.157986E+02   0.919759E-01  -0.456769E+02
  1573   0.776206E+03   0.156763E+02   0.919558E-01  -0.453581E+02
  1574   0.776922E+03   0.155549E+02   0.919355E-01  -0.450327E+02
  1575   0.777615E+03   0.154345E+02   0.919151E-01  -0.447006E+02
  1576   0.778287E+03   0.153150E+02   0.918946E-01  -0.443621E+02
  1577   0.778936E+03   0.151966E+02   0.918739E-01  -0.440173E+02
  1578   0.779564E+03   0.150793E+02   0.918530E-01  -0.436661E+02
  1579   0.780168E+03   0.149631E+02   0.918319E-01  -0.433087E+02
  1580   0.780748E+03   0.148480E+02   0.918106E-01  -0.429453E+02
  1581   0.781304E+03   0.147342E+02   0.917891E-01  -0.425759E+02
  1582   0.781836E+03   0.146216E+02   0.917673E-01  -0.422006E+02
  1583   0.782342E+03   0.145102E+02   0.917453E-01  -0.418196E+02
  1584   0.782822E+03   0.144002E+02   0.917231E-01  -0.414329E+02
  1585   0.783275E+03   0.142915E+02   0.917005E-01  -0.410407E+02
  1586   0.783700E+03   0.141842E+02   0.916777E-01  -0.406430E+02
  1587   0.784098E+03   0.140783E+02   0.916545E-01  -0.402400E+02
  1588   0.784466E+03   0.139738E+02   0.916311E-01  -0.398317E+02
  1589   0.784805E+03   0.138709E+02   0.916073E-01  -0.394183E+02
  1590   0.785113E+03   0.137696E+02   0.915831E-01  -0.389998E+02
  1591   0.785391E+03   0.136699E+02   0.915586E-01  -0.385763E+02
  1592   0.785637E+03   0.135719E+02   0.915338E-01  -0.381479E+02
  1593   0.785849E+03   0.134756E+02   0.915086E-01  -0.377147E+02
  1594   0.786029E+03   0.133811E+02   0.914830E-01  -0.372768E+02
  1595   0.786174E+03   0.132884E+02   0.914570E-01  -0.368343E+02
  1596   0.786283E+03   0.131976E+02   0.914306E-01  -0.363873E+02
  1597   0.786357E+03   0.131088E+02   0.914038E-01  -0.359358E+02
  1598   0.786394E+03   0.130220E+02   0.913766E-01  -0.354801E+02
  1599   0.786392E+03   0.129373E+02   0.913489E-01  -0.350200E+02
  1600   0.786353E+03   0.128547E+02   0.913208E-01  -0.345558E+02
  1601   0.786273E+03   0.127743E+02   0.912923E-01  -0.340876E+02
  1602   0.786154E+03   0.126961E+02   0.912633E-01  -0.336155E+02
  1603   0.785996E+03   0.126199E+02   0.912339E-01  -0.331397E+02
  1604   0.785800E+03   0.125460E+02   0.912040E-01  -0.326603E+02
  1605   0.785566E+03   0.124740E+02   0.911736E-01  -0.321775E+02
  1606   0.785295E+03   0.124041E+02   0.911428E-01  -0.316914E+02
  1607   0.784986E+03   0.123362E+02   0.911115E-01  -0.312022E+02
  1608   0.784642E+03   0.122702E+02   0.910797E-01  -0.307101E+02
  1609   0.784261E+03   0.122062E+02   0.910475E-01  -0.302151E+02
  1610   0.783844E+03   0.121441E+02   0.910148E-01  -0.297175E+02
  1611   0.783392E+03   0.120841E+02   0.909816E-01  -0.292174E+02
  1612   0.782906E+03   0.120260E+02   0.909479E-01  -0.287149E+02
  1613   0.782385E+03   0.119697E+02   0.909138E-01  -0.282101E+02
  1614   0.781829E+03   0.119155E+02   0.908791E-01  -0.277033E+02
  1615   0.781240E+03   0.118631E+02   0.908440E-01  -0.271946E+02
  1616   0.780618E+03   0.118127E+02   0.908084E-01  -0.266841E+02
  1617   0.779963E+03   0.117641E+02   0.907723E-01  -0.261721E+02
  1618   0.779274E+03   0.117174E+02   0.907357E-01  -0.256587E+02
  1619   0.778553E+03   0.116724E+02   0.906986E-01  -0.251441E+02
  1620   0.777799E+03   0.116294E+02   0.906611E-01  -0.246283E+02
  1621   0.777013E+03   0.115881E+02   0.906231E-01  -0.241118E+02
  1622   0.776195E+03   0.115487E+02   0.905845E-01  -0.235945E+02
  1623   0.775345E+03   0.115111E+02   0.905455E-01  -0.230768E+02
  1624   0.774464E+03   0.114753E+02   0.905061E-01  -0.225585E+02
  1625   0.773551E+03   0.114413E+02   0.904661E-01  -0.220402E+02
  1626   0.772607E+03   0.114091E+02   0.904256E-01  -0.215218E+02
  1627   0.771631E+03   0.113787E+02   0.903847E-01  -0.210035E+02
  1628   0.770625E+03   0.113502E+02   0.903433E-01  -0.204854E+02
  1629   0.769588E+03   0.113235E+02   0.903014E-01  -0.199679E+02
  1630   0.768520E+03   0.112985E+02   0.902590E-01  -0.194509E+02
  1631   0.767421E+03   0.112754E+02   0.902161E-01  -0.189349E+02
  1632   0.766291E+03   0.112541E+02   0.901727E-01  -0.184197E+02
  1633   0.765130E+03   0.112346E+02   0.901289E-01  -0.179058E+02
  1634   0.763940E+03   0.112170E+02   0.900845E-01  -0.173932E+02
  1635   0.762718E+03   0.112010E+02   0.900396E-01  -0.168821E+02
  1636   0.761466E+03   0.111870E+02   0.899943E-01  -0.163727E+02
  1637   0.760183E+03   0.111748E+02   0.899484E-01  -0.158652E+02
  1638   0.758869E+03   0.111644E+02   0.899021E-01  -0.153597E+02
  1639   0.757525E+03   0.111559E+02   0.898552E-01  -0.148565E+02
  1640   0.756150E+03   0.111494E+02   0.898078E-01  -0.143557E+02
  1641   0.754744E+03   0.111447E+02   0.897599E-01  -0.138575E+02
  1642   0.753308E+03   0.111420E+02   0.897115E-01  -0.133620E+02
  1643   0.751840E+03   0.111412E+02   0.896625E-01  -0.128695E+02
  1644   0.750342E+03   0.111425E+02   0.896130E-01  -0.123802E+02
  1645   0.748812E+03   0.111458E+02   0.895630E-01  -0.118942E+02
  1646   0.747251E+03   0.111509E+02   0.895124E-01  -0.114118E+02
  1647   0.745658E+03   0.111582E+02   0.894613E-01  -0.109331E+02
  1648   0.744034E+03   0.111675E+02   0.894096E-01  -0.104583E+02
  1649   0.742378E+03   0.111788E+02   0.893574E-01  -0.998762E+01
  1650   0.740689E+03   0.111921E+02   0.893046E-01  -0.952129E+01
  1651   0.738969E+03   0.112076E+02   0.892513E-01  -0.905948E+01
  1652   0.737217E+03   0.112252E+02   0.891974E-01  -0.860222E+01
  1653   0.735434E+03   0.112447E+02   0.891429E-01  -0.814944E+01
  1654   0.733621E+03   0.112662E+02   0.890878E-01  -0.770105E+01
  1655   0.731778E+03   0.112896E+02   0.890322E-01  -0.725711E+01
  1656   0.729905E+03   0.113150E+02   0.889760E-01  -0.681762E+01
  1657   0.728005E+03   0.113422E+02   0.889191E-01  -0.638243E+01
  1658   0.726076E+03   0.113712E+02   0.888617E-01  -0.595161E+01
  1659   0.724120E+03   0.114020E+02   0.888037E-01  -0.552516E+01
  1660   0.722137E+03   0.114345E+02   0.887451E-01  -0.510308E+01
  1661   0.720129E+03   0.114687E+02   0.886860E-01  -0.468538E+01
  1662   0.718093E+03   0.115046E+02   0.886262E-01  -0.427198E+01
  1663   0.716034E+03   0.115422E+02   0.885658E-01  -0.386306E+01
  1664   0.713949E+03   0.115813E+02   0.885048E-01  -0.345853E+01
  1665   0.711840E+03   0.116220E+02   0.884433E-01  -0.305835E+01
  1666   0.709708E+03   0.116642E+02   0.883811E-01  -0.266269E+01
  1667   0.707553E+03   0.117080E+02   0.883184E-01  -0.227156E+01
  1668   0.705375E+03   0.117531E+02   0.882551E-01  -0.188490E+01
  1669   0.703175E+03   0.117996E+02   0.881912E-01  -0.150283E+01
  1670   0.700953E+03   0.118476E+02   0.881267E-01  -0.112538E+01
  1671   0.698711E+03   0.118969E+02   0.880617E-01  -0.752635E+00
  1672   0.696448E+03   0.119475E+02   0.879961E-01  -0.384646E+00
  1673   0.694165E+03   0.119994E+02   0.879299E-01  -0.215936E-01
  1674   0.691863E+03   0.120526E+02   0.878632E-01   0.336556E+00
  1675   0.689541E+03   0.121071E+02   0.877960E-01   0.689613E+00
  1676   0.687202E+03   0.121629E+02   0.877282E-01   0.103746E+01
  1677   0.684844E+03   0.122199E+02   0.876599E-01   0.138005E+01
  1678   0.682471E+03   0.122781E+02   0.875911E-01   0.171725E+01
  1679   0.680079E+03   0.123375E+02   0.875218E-01   0.204896E+01
  1680   0.677671E+03   0.123980E+02   0.874520E-01   0.237510E+01
  1681   0.675249E+03   0.124596E+02   0.873818E-01   0.269549E+01
  1682   0.672810E+03   0.125223E+02   0.873110E-01   0.301000E+01
  1683   0.670357E+03   0.125861E+02   0.872398E-01   0.331864E+01
  1684   0.667890E+03   0.126508E+02   0.871682E-01   0.362113E+01
  1685   0.665409E+03   0.127165E+02   0.870961E-01   0.391742E+01
  1686   0.662915E+03   0.127832E+02   0.870236E-01   0.420738E+01
  1687   0.660409E+03   0.128508E+02   0.869507E-01   0.449074E+01
  1688   0.657891E+03   0.129193E+02   0.868774E-01   0.476742E+01
  1689   0.655361E+03   0.129886E+02   0.868037E-01   0.503730E+01
  1690   0.652821E+03   0.130589E+02   0.867296E-01   0.530019E+01
  1691   0.650270E+03   0.131300E+02   0.866552E-01   0.555594E+01
  1692   0.647710E+03   0.132018E+02   0.865804E-01   0.580443E+01
  1693   0.645140E+03   0.132744E+02   0.865053E-01   0.604539E+01
  1694   0.642562E+03   0.133478E+02   0.864298E-01   0.627884E+01
  1695   0.639975E+03   0.134218E+02   0.863541E-01   0.650450E+01
  1696   0.637381E+03   0.134965E+02   0.862780E-01   0.672225E+01
  1697   0.634781E+03   0.135718E+02   0.862016E-01   0.693190E+01
  1698   0.632173E+03   0.136477E+02   0.861249E-01   0.713340E+01
  1699   0.629560E+03   0.137242E+02   0.860480E-01   0.732641E+01
  1700   0.626942E+03   0.138013E+02   0.859708E-01   0.751088E+01
  1701   0.624319E+03   0.138788E+02   0.858933E-01   0.768661E+01
  1702   0.621692E+03   0.139569E+02   0.858155E-01   0.785375E+01
  1703   0.619061E+03   0.140355E+02   0.857375E-01   0.801225E+01
  1704   0.616427E+03   0.141144E+02   0.856593E-01   0.816233E+01
  1705   0.613790E+03   0.141940E+02   0.855808E-01   0.830410E+01
  1706   0.611150E+03   0.142738E+02   0.855021E-01   0.843762E+01
  1707   0.608507E+03   0.143541E+02   0.854231E-01   0.856317E+01
  1708   0.605863E+03   0.144348E+02   0.853440E-01   0.868073E+01
  1709   0.603217E+03   0.145158E+02   0.852646E-01   0.879050E+01
  1710   0.600569E+03   0.145972E+02   0.851849E-01   0.889261E+01
  1711   0.597920E+03   0.146788E+02   0.851051E-01   0.898713E+01
  1712   0.595271E+03   0.147606E+02   0.850250E-01   0.907419E+01
  1713   0.592621E+03   0.148427E+02   0.849448E-01   0.915392E+01
  1714   0.589971E+03   0.149250E+02   0.848643E-01   0.922652E+01
  1715   0.587321E+03   0.150075E+02   0.847836E-01   0.929192E+01
  1716   0.584673E+03   0.150901E+02   0.847027E-01   0.935031E+01
  1717   0.582025E+03   0.151729E+02   0.846216E-01   0.940183E+01
  1718   0.579379E+03   0.152558E+02   0.845403E-01   0.944646E+01
  1719   0.576736E+03   0.153387E+02   0.844588E-01   0.948448E+01
  1720   0.574094E+03   0.154216E+02   0.843771E-01   0.951580E+01
  1721   0.571456E+03   0.155046E+02   0.842952E-01   0.954062E+01
  1722   0.568821E+03   0.155875E+02   0.842130E-01   0.955899E+01
  1723   0.566189E+03   0.156705E+02   0.841307E-01   0.957088E+01
  1724   0.563563E+03   0.157534E+02   0.840482E-01   0.957656E+01
  1725   0.560941E+03   0.158361E+02   0.839655E-01   0.957593E+01
  1726   0.558323E+03   0.159187E+02   0.838826E-01   0.956918E+01
  1727   0.555712E+03   0.160011E+02   0.837995E-01   0.955635E+01
  1728   0.553106E+03   0.160833E+02   0.837163E-01   0.953746E+01
  1729   0.550507E+03   0.161653E+02   0.836328E-01   0.951255E+01
  1730   0.547915E+03   0.162470E+02   0.835492E-01   0.948180E+01
  1731   0.545330E+03   0.163284E+02   0.834654E-01   0.944516E+01
  1732   0.542753E+03   0.164094E+02   0.833814E-01   0.940271E+01
  1733   0.540185E+03   0.164901E+02   0.832973E-01   0.935448E+01
  1734   0.537625E+03   0.165704E+02   0.832130E-01   0.930055E+01
  1735   0.535075E+03   0.166501E+02   0.831286E-01   0.924086E+01
  1736   0.532535E+03   0.167294E+02   0.830440E-01   0.917541E+01
  1737   0.530007E+03   0.168082E+02   0.829593E-01   0.910427E+01
  1738   0.527489E+03   0.168863E+02   0.828745E-01   0.902729E+01
  1739   0.524984E+03   0.169639E+02   0.827896E-01   0.894462E+01
  1740   0.522492E+03   0.170409E+02   0.827046E-01   0.885617E+01
  1741   0.520014E+03   0.171171E+02   0.826195E-01   0.876199E+01
  1742   0.517550E+03   0.171927E+02   0.825344E-01   0.866193E+01
  1743   0.515100E+03   0.172673E+02   0.824492E-01   0.855618E+01
  1744   0.512665E+03   0.173413E+02   0.823639E-01   0.844465E+01
  1745   0.510248E+03   0.174143E+02   0.822786E-01   0.832731E+01
  1746   0.507846E+03   0.174864E+02   0.821933E-01   0.820413E+01
  1747   0.505462E+03   0.175575E+02   0.821080E-01   0.807523E+01
  1748   0.503097E+03   0.176277E+02   0.820227E-01   0.794035E+01
  1749   0.500749E+03   0.176968E+02   0.819374E-01   0.779968E+01
  1750   0.498422E+03   0.177647E+02   0.818521E-01   0.765304E+01
  1751   0.496115E+03   0.178314E+02   0.817670E-01   0.750048E+01
  1752   0.493829E+03   0.178970E+02   0.816819E-01   0.734199E+01
  1753   0.491564E+03   0.179614E+02   0.815968E-01   0.717770E+01
  1754   0.489318E+03   0.180247E+02   0.815119E-01   0.700771E+01
  1755   0.487092E+03   0.180869E+02   0.814271E-01   0.683199E+01
  1756   0.484887E+03   0.181479E+02   0.813424E-01   0.665079E+01
  1757   0.482701E+03   0.182079E+02   0.812579E-01   0.646401E+01
  1758   0.480534E+03   0.182666E+02   0.811735E-01   0.627182E+01
  1759   0.478388E+03   0.183243E+02   0.810893E-01   0.607430E+01
  1760   0.476261E+03   0.183809E+02   0.810053E-01   0.587158E+01
  1761   0.474154E+03   0.184364E+02   0.809215E-01   0.566369E+01
  1762   0.472066E+03   0.184907E+02   0.808379E-01   0.545079E+01
  1763   0.469998E+03   0.185439E+02   0.807545E-01   0.523280E+01
  1764   0.467949E+03   0.185961E+02   0.806714E-01   0.500996E+01
  1765   0.465921E+03   0.186471E+02   0.805885E-01   0.478238E+01
  1766   0.463913E+03   0.186970E+02   0.805059E-01   0.454999E+01
  1767   0.461924E+03   0.187457E+02   0.804235E-01   0.431304E+01
  1768   0.459956E+03   0.187934E+02   0.803414E-01   0.407156E+01
  1769   0.458009E+03   0.188399E+02   0.802595E-01   0.382573E+01
  1770   0.456083E+03   0.188853E+02   0.801780E-01   0.357557E+01
  1771   0.454176E+03   0.189295E+02   0.800967E-01   0.332121E+01
  1772   0.452290E+03   0.189726E+02   0.800157E-01   0.306289E+01
  1773   0.450426E+03   0.190144E+02   0.799350E-01   0.280067E+01
  1774   0.448582E+03   0.190551E+02   0.798546E-01   0.253466E+01
  1775   0.446759E+03   0.190946E+02   0.797745E-01   0.226506E+01
  1776   0.444957E+03   0.191329E+02   0.796947E-01   0.199192E+01
  1777   0.443177E+03   0.191700E+02   0.796152E-01   0.171551E+01
  1778   0.441419E+03   0.192058E+02   0.795360E-01   0.143590E+01
  1779   0.439681E+03   0.192403E+02   0.794571E-01   0.115327E+01
  1780   0.437966E+03   0.192736E+02   0.793785E-01   0.867707E+00
  1781   0.436273E+03   0.193056E+02   0.793002E-01   0.579476E+00
  1782   0.434602E+03   0.193363E+02   0.792221E-01   0.288568E+00
  1783   0.432954E+03   0.193656E+02   0.791444E-01  -0.465943E-02
  1784   0.431329E+03   0.193936E+02   0.790669E-01  -0.300144E+00
  1785   0.429726E+03   0.194202E+02   0.789897E-01  -0.597748E+00
  1786   0.428146E+03   0.194454E+02   0.789128E-01  -0.897189E+00
  1787   0.426591E+03   0.194692E+02   0.788362E-01  -0.119848E+01
  1788   0.425058E+03   0.194915E+02   0.787598E-01  -0.150126E+01
  1789   0.423550E+03   0.195124E+02   0.786837E-01  -0.180556E+01
  1790   0.422067E+03   0.195317E+02   0.786078E-01  -0.211100E+01
  1791   0.420607E+03   0.195496E+02   0.785322E-01  -0.241755E+01
  1792   0.419172E+03   0.195659E+02   0.784568E-01  -0.272499E+01
  1793   0.417762E+03   0.195806E+02   0.783817E-01  -0.303321E+01
  1794   0.416376E+03   0.195938E+02   0.783068E-01  -0.334201E+01
  1795   0.415017E+03   0.196053E+02   0.782322E-01  -0.365120E+01
  1796   0.413682E+03   0.196151E+02   0.781578E-01  -0.396058E+01
  1797   0.412373E+03   0.196233E+02   0.780836E-01  -0.427013E+01
  1798   0.411091E+03   0.196297E+02   0.780097E-01  -0.457965E+01
  1799   0.409835E+03   0.196344E+02   0.779360E-01  -0.488884E+01
  1800   0.408606E+03   0.196373E+02   0.778625E-01  -0.519772E+01
  1801   0.407405E+03   0.196384E+02   0.777893E-01  -0.550609E+01
  1802   0.406231E+03   0.196377E+02   0.777163E-01  -0.581389E+01
  1803   0.405083E+03   0.196353E+02   0.776435E-01  -0.612114E+01
  1804   0.403962E+03   0.196312E+02   0.775710E-01  -0.642780E+01
  1805   0.402867E+03   0.196253E+02   0.774987E-01  -0.673383E+01
  1806   0.401797E+03   0.196178E+02   0.774267E-01  -0.703923E+01
  1807   0.400753E+03   0.196086E+02   0.773549E-01  -0.734396E+01
  1808   0.399734E+03   0.195979E+02   0.772834E-01  -0.764801E+01
  1809   0.398739E+03   0.195855E+02   0.772122E-01  -0.795138E+01
  1810   0.397768E+03   0.195716E+02   0.771412E-01  -0.825405E+01
  1811   0.396820E+03   0.195561E+02   0.770705E-01  -0.855601E+01
  1812   0.395897E+03   0.195391E+02   0.770001E-01  -0.885723E+01
  1813   0.394996E+03   0.195206E+02   0.769300E-01  -0.915770E+01
  1814   0.394118E+03   0.195006E+02   0.768602E-01  -0.945742E+01
  1815   0.393263E+03   0.194792E+02   0.767907E-01  -0.975636E+01
  1816   0.392431E+03   0.194563E+02   0.767216E-01  -0.100545E+02
  1817   0.391621E+03   0.194320E+02   0.766528E-01  -0.103519E+02
  1818   0.390833E+03   0.194064E+02   0.765843E-01  -0.106484E+02
  1819   0.390067E+03   0.193793E+02   0.765162E-01  -0.109441E+02
  1820   0.389323E+03   0.193509E+02   0.764484E-01  -0.112390E+02
  1821   0.388599E+03   0.193211E+02   0.763810E-01  -0.115329E+02
  1822   0.387898E+03   0.192900E+02   0.763140E-01  -0.118260E+02
  1823   0.387216E+03   0.192576E+02   0.762475E-01  -0.121181E+02
  1824   0.386555E+03   0.192239E+02   0.761813E-01  -0.124092E+02
  1825   0.385915E+03   0.191888E+02   0.761155E-01  -0.126993E+02
  1826   0.385294E+03   0.191526E+02   0.760501E-01  -0.129884E+02
  1827   0.384694E+03   0.191150E+02   0.759852E-01  -0.132763E+02
  1828   0.384114E+03   0.190762E+02   0.759207E-01  -0.135630E+02
  1829   0.383554E+03   0.190362E+02   0.758566E-01  -0.138484E+02
  1830   0.383013E+03   0.189949E+02   0.757930E-01  -0.141325E+02
  1831   0.382493E+03   0.189524E+02   0.757299E-01  -0.144152E+02
  1832   0.381991E+03   0.189087E+02   0.756672E-01  -0.146963E+02
  1833   0.381510E+03   0.188637E+02   0.756049E-01  -0.149759E+02
  1834   0.381047E+03   0.188177E+02   0.755431E-01  -0.152538E+02
  1835   0.380604E+03   0.187703E+02   0.754818E-01  -0.155298E+02
  1836   0.380179E+03   0.187218E+02   0.754209E-01  -0.158039E+02
  1837   0.379773E+03   0.186722E+02   0.753605E-01  -0.160759E+02
  1838   0.379385E+03   0.186214E+02   0.753005E-01  -0.163457E+02
  1839   0.379015E+03   0.185694E+02   0.752410E-01  -0.166132E+02
  1840   0.378663E+03   0.185163E+02   0.751819E-01  -0.168783E+02
  1841   0.378330E+03   0.184620E+02   0.751233E-01  -0.171406E+02
  1842   0.378013E+03   0.184065E+02   0.750651E-01  -0.174002E+02
  1843   0.377715E+03   0.183499E+02   0.750073E-01  -0.176568E+02
  1844   0.377434E+03   0.182922E+02   0.749499E-01  -0.179102E+02
  1845   0.377170E+03   0.182333E+02   0.748929E-01  -0.181602E+02
  1846   0.376923E+03   0.181734E+02   0.748363E-01  -0.184068E+02
  1847   0.376694E+03   0.181123E+02   0.747801E-01  -0.186496E+02
  1848   0.376480E+03   0.180501E+02   0.747243E-01  -0.188884E+02
  1849   0.376283E+03   0.179867E+02   0.746688E-01  -0.191232E+02
  1850   0.376101E+03   0.179223E+02   0.746137E-01  -0.193535E+02
  1851   0.375936E+03   0.178567E+02   0.745589E-01  -0.195794E+02
  1852   0.375786E+03   0.177901E+02   0.745045E-01  -0.198007E+02
  1853   0.375651E+03   0.177224E+02   0.744503E-01  -0.200174E+02
  1854   0.375532E+03   0.176536E+02   0.743964E-01  -0.202295E+02
  1855   0.375427E+03   0.175839E+02   0.743428E-01  -0.204370E+02
  1856   0.375337E+03   0.175131E+02   0.742895E-01  -0.206399E+02
  1857   0.375261E+03   0.174414E+02   0.742364E-01  -0.208382E+02
  1858   0.375199E+03   0.173686E+02   0.741835E-01  -0.210317E+02
  1859   0.375150E+03   0.172950E+02   0.741309E-01  -0.212205E+02
  1860   0.375116E+03   0.172204E+02   0.740785E-01  -0.214047E+02
  1861   0.375094E+03   0.171450E+02   0.740262E-01  -0.215841E+02
  1862   0.375085E+03   0.170686E+02   0.739742E-01  -0.217587E+02
  1863   0.375089E+03   0.169915E+02   0.739223E-01  -0.219286E+02
  1864   0.375105E+03   0.169135E+02   0.738706E-01  -0.220937E+02
  1865   0.375132E+03   0.168347E+02   0.738191E-01  -0.222540E+02
  1866   0.375170E+03   0.167552E+02   0.737676E-01  -0.224095E+02
  1867   0.375220E+03   0.166749E+02   0.737164E-01  -0.225602E+02
  1868   0.375280E+03   0.165939E+02   0.736652E-01  -0.227061E+02
  1869   0.375351E+03   0.165122E+02   0.736142E-01  -0.228472E+02
  1870   0.375432E+03   0.164298E+02   0.735633E-01  -0.229835E+02
  1871   0.375522E+03   0.163468E+02   0.735125E-01  -0.231150E+02
  1872   0.375621E+03   0.162632E+02   0.734618E-01  -0.232417E+02
  1873   0.375730E+03   0.161791E+02   0.734112E-01  -0.233637E+02
  1874   0.375846E+03   0.160943E+02   0.733607E-01  -0.234809E+02
  1875   0.375972E+03   0.160091E+02   0.733104E-01  -0.235934E+02
  1876   0.376104E+03   0.159233E+02   0.732601E-01  -0.237011E+02
  1877   0.376245E+03   0.158371E+02   0.732099E-01  -0.238043E+02
  1878   0.376392E+03   0.157504E+02   0.731599E-01  -0.239027E+02
  1879   0.376546E+03   0.156633E+02   0.731100E-01  -0.239966E+02
  1880   0.376705E+03   0.155760E+02   0.730601E-01  -0.240858E+02
  1881   0.376871E+03   0.154881E+02   0.730104E-01  -0.241706E+02
  1882   0.377043E+03   0.154000E+02   0.729609E-01  -0.242508E+02
  1883   0.377219E+03   0.153116E+02   0.729114E-01  -0.243266E+02
  1884   0.377400E+03   0.152230E+02   0.728621E-01  -0.243980E+02
  1885   0.377585E+03   0.151341E+02   0.728130E-01  -0.244651E+02
  1886   0.377774E+03   0.150450E+02   0.727640E-01  -0.245278E+02
  1887   0.377967E+03   0.149557E+02   0.727151E-01  -0.245862E+02
  1888   0.378162E+03   0.148663E+02   0.726664E-01  -0.246404E+02
  1889   0.378360E+03   0.147767E+02   0.726179E-01  -0.246904E+02
  1890   0.378560E+03   0.146872E+02   0.725696E-01  -0.247361E+02
  1891   0.378762E+03   0.145975E+02   0.725214E-01  -0.247777E+02
  1892   0.378966E+03   0.145078E+02   0.724734E-01  -0.248152E+02
  1893   0.379171E+03   0.144182E+02   0.724256E-01  -0.248485E+02
  1894   0.379376E+03   0.143286E+02   0.723780E-01  -0.248777E+02
  1895   0.379581E+03   0.142391E+02   0.723306E-01  -0.249028E+02
  1896   0.379787E+03   0.141498E+02   0.722834E-01  -0.249237E+02
  1897   0.379992E+03   0.140606E+02   0.722365E-01  -0.249406E+02
  1898   0.380196E+03   0.139715E+02   0.721897E-01  -0.249533E+02
  1899   0.380398E+03   0.138827E+02   0.721431E-01  -0.249619E+02
  1900   0.380599E+03   0.137942E+02   0.720967E-01  -0.249663E+02
  1901   0.380797E+03   0.137058E+02   0.720505E-01  -0.249666E+02
  1902   0.380993E+03   0.136177E+02   0.720045E-01  -0.249628E+02
  1903   0.381186E+03   0.135300E+02   0.719587E-01  -0.249549E+02
  1904   0.381377E+03   0.134425E+02   0.719131E-01  -0.249431E+02
  1905   0.381566E+03   0.133552E+02   0.718677E-01  -0.249273E+02
  1906   0.381753E+03   0.132682E+02   0.718225E-01  -0.249077E+02
  1907   0.381937E+03   0.131815E+02   0.717774E-01  -0.248843E+02
  1908   0.382118E+03   0.130951E+02   0.717325E-01  -0.248570E+02
  1909   0.382298E+03   0.130090E+02   0.716877E-01  -0.248261E+02
  1910   0.382475E+03   0.129231E+02   0.716430E-01  -0.247914E+02
  1911   0.382649E+03   0.128375E+02   0.715985E-01  -0.247530E+02
  1912   0.382821E+03   0.127522E+02   0.715541E-01  -0.247107E+02
  1913   0.382990E+03   0.126672E+02   0.715097E-01  -0.246649E+02
  1914   0.383156E+03   0.125824E+02   0.714655E-01  -0.246152E+02
  1915   0.383320E+03   0.124980E+02   0.714213E-01  -0.245619E+02
  1916   0.383481E+03   0.124138E+02   0.713771E-01  -0.245048E+02
  1917   0.383638E+03   0.123300E+02   0.713330E-01  -0.244440E+02
  1918   0.383792E+03   0.122465E+02   0.712888E-01  -0.243793E+02
  1919   0.383943E+03   0.121633E+02   0.712447E-01  -0.243108E+02
  1920   0.384089E+03   0.120805E+02   0.712005E-01  -0.242385E+02
  1921   0.384232E+03   0.119981E+02   0.711563E-01  -0.241623E+02
  1922   0.384371E+03   0.119160E+02   0.711120E-01  -0.240823E+02
  1923   0.384506E+03   0.118344E+02   0.710677E-01  -0.239983E+02
  1924   0.384637E+03   0.117532E+02   0.710232E-01  -0.239103E+02
  1925   0.384762E+03   0.116724E+02   0.709786E-01  -0.238184E+02
  1926   0.384882E+03   0.115920E+02   0.709339E-01  -0.237226E+02
  1927   0.384998E+03   0.115122E+02   0.708890E-01  -0.236227E+02
  1928   0.385107E+03   0.114329E+02   0.708440E-01  -0.235189E+02
  1929   0.385211E+03   0.113540E+02   0.707988E-01  -0.234110E+02
  1930   0.385309E+03   0.112756E+02   0.707533E-01  -0.232991E+02
  1931   0.385400E+03   0.111978E+02   0.707077E-01  -0.231832E+02
  1932   0.385484E+03   0.111207E+02   0.706619E-01  -0.230633E+02
  1933   0.385561E+03   0.110441E+02   0.706158E-01  -0.229396E+02
  1934   0.385630E+03   0.109682E+02   0.705695E-01  -0.228118E+02
