#    L    TT             EE             BB             TE          
  1929   0.109124E+03   0.611986E+01   0.125451E-01  -0.519998E+01
  1930   0.108840E+03   0.611283E+01   0.125273E-01  -0.529480E+01
  1931   0.108565E+03   0.610505E+01   0.125096E-01  -0.538912E+01
  1932   0.108298E+03   0.609661E+01   0.124919E-01  -0.548288E+01
  1933   0.108041E+03   0.608735E+01   0.124743E-01  -0.557606E+01
  1934   0.107792E+03   0.607735E+01   0.124568E-01  -0.566853E+01
  1935   0.107551E+03   0.606661E+01   0.124393E-01  -0.576027E+01
  1936   0.107319E+03   0.605512E+01   0.124219E-01  -0.585123E+01
  1937   0.107094E+03   0.604297E+01   0.124045E-01  -0.594131E+01
  1938   0.106879E+03   0.603008E+01   0.123873E-01  -0.603054E+01
  1939   0.106670E+03   0.601651E+01   0.123700E-01  -0.611881E+01
  1940   0.106470E+03   0.600221E+01   0.123528E-01  -0.620617E+01
  1941   0.106277E+03   0.598724E+01   0.123357E-01  -0.629250E+01
  1942   0.106091E+03   0.597159E+01   0.123187E-01  -0.637770E+01
  1943   0.105914E+03   0.595528E+01   0.123017E-01  -0.646188E+01
  1944   0.105743E+03   0.593830E+01   0.122847E-01  -0.654487E+01
  1945   0.105579E+03   0.592064E+01   0.122678E-01  -0.662670E+01
  1946   0.105422E+03   0.590232E+01   0.122510E-01  -0.670728E+01
  1947   0.105272E+03   0.588340E+01   0.122343E-01  -0.678664E+01
  1948   0.105128E+03   0.586380E+01   0.122176E-01  -0.686468E+01
  1949   0.104990E+03   0.584361E+01   0.122010E-01  -0.694138E+01
  1950   0.104858E+03   0.582274E+01   0.121844E-01  -0.701677E+01
  1951   0.104733E+03   0.580127E+01   0.121680E-01  -0.709075E+01
  1952   0.104613E+03   0.577919E+01   0.121516E-01  -0.716329E+01
  1953   0.104499E+03   0.575658E+01   0.121353E-01  -0.723442E+01
  1954   0.104390E+03   0.573341E+01   0.121190E-01  -0.730410E+01
  1955   0.104287E+03   0.570962E+01   0.121028E-01  -0.737222E+01
  1956   0.104189E+03   0.568526E+01   0.120867E-01  -0.743889E+01
  1957   0.104097E+03   0.566042E+01   0.120707E-01  -0.750407E+01
  1958   0.104010E+03   0.563507E+01   0.120548E-01  -0.756757E+01
  1959   0.103928E+03   0.560921E+01   0.120389E-01  -0.762958E+01
  1960   0.103850E+03   0.558276E+01   0.120232E-01  -0.768990E+01
  1961   0.103778E+03   0.555586E+01   0.120075E-01  -0.774864E+01
  1962   0.103710E+03   0.552851E+01   0.119919E-01  -0.780570E+01
  1963   0.103647E+03   0.550061E+01   0.119764E-01  -0.786109E+01
  1964   0.103588E+03   0.547225E+01   0.119610E-01  -0.791478E+01
  1965   0.103532E+03   0.544340E+01   0.119456E-01  -0.796673E+01
  1966   0.103481E+03   0.541413E+01   0.119304E-01  -0.801695E+01
  1967   0.103435E+03   0.538437E+01   0.119152E-01  -0.806542E+01
  1968   0.103391E+03   0.535425E+01   0.119001E-01  -0.811215E+01
  1969   0.103352E+03   0.532362E+01   0.118851E-01  -0.815710E+01
  1970   0.103315E+03   0.529268E+01   0.118702E-01  -0.820029E+01
  1971   0.103283E+03   0.526136E+01   0.118554E-01  -0.824161E+01
  1972   0.103253E+03   0.522965E+01   0.118407E-01  -0.828121E+01
  1973   0.103227E+03   0.519754E+01   0.118260E-01  -0.831890E+01
  1974   0.103203E+03   0.516509E+01   0.118115E-01  -0.835471E+01
  1975   0.103183E+03   0.513230E+01   0.117970E-01  -0.838872E+01
  1976   0.103165E+03   0.509922E+01   0.117826E-01  -0.842080E+01
  1977   0.103149E+03   0.506578E+01   0.117682E-01  -0.845098E+01
  1978   0.103135E+03   0.503197E+01   0.117540E-01  -0.847926E+01
  1979   0.103123E+03   0.499800E+01   0.117398E-01  -0.850559E+01
  1980   0.103114E+03   0.496364E+01   0.117256E-01  -0.852999E+01
  1981   0.103106E+03   0.492910E+01   0.117116E-01  -0.855246E+01
  1982   0.103100E+03   0.489430E+01   0.116976E-01  -0.857301E+01
  1983   0.103096E+03   0.485923E+01   0.116836E-01  -0.859167E+01
  1984   0.103092E+03   0.482402E+01   0.116697E-01  -0.860835E+01
  1985   0.103091E+03   0.478860E+01   0.116559E-01  -0.862308E+01
  1986   0.103090E+03   0.475296E+01   0.116421E-01  -0.863586E+01
  1987   0.103090E+03   0.471723E+01   0.116283E-01  -0.864670E+01
  1988   0.103091E+03   0.468134E+01   0.116146E-01  -0.865560E+01
  1989   0.103093E+03   0.464534E+01   0.116010E-01  -0.866251E+01
  1990   0.103095E+03   0.460915E+01   0.115873E-01  -0.866749E+01
  1991   0.103098E+03   0.457291E+01   0.115737E-01  -0.867048E+01
  1992   0.103100E+03   0.453655E+01   0.115601E-01  -0.867149E+01
  1993   0.103102E+03   0.450012E+01   0.115466E-01  -0.867060E+01
  1994   0.103104E+03   0.446369E+01   0.115331E-01  -0.866766E+01
  1995   0.103105E+03   0.442718E+01   0.115196E-01  -0.866284E+01
  1996   0.103107E+03   0.439058E+01   0.115061E-01  -0.865605E+01
  1997   0.103107E+03   0.435402E+01   0.114926E-01  -0.864732E+01
  1998   0.103106E+03   0.431751E+01   0.114791E-01  -0.863671E+01
  1999   0.103105E+03   0.428095E+01   0.114656E-01  -0.862418E+01
  2000   0.103102E+03   0.424442E+01   0.114522E-01  -0.860978E+01
  2001   0.103098E+03   0.420798E+01   0.114387E-01  -0.859347E+01
  2002   0.103092E+03   0.417162E+01   0.114253E-01  -0.857537E+01
  2003   0.103084E+03   0.413532E+01   0.114118E-01  -0.855540E+01
  2004   0.103075E+03   0.409908E+01   0.113984E-01  -0.853353E+01
  2005   0.103064E+03   0.406302E+01   0.113849E-01  -0.850982E+01
  2006   0.103051E+03   0.402700E+01   0.113715E-01  -0.848427E+01
  2007   0.103035E+03   0.399114E+01   0.113580E-01  -0.845693E+01
  2008   0.103017E+03   0.395543E+01   0.113445E-01  -0.842772E+01
  2009   0.102997E+03   0.391987E+01   0.113311E-01  -0.839670E+01
  2010   0.102975E+03   0.388452E+01   0.113176E-01  -0.836386E+01
  2011   0.102949E+03   0.384928E+01   0.113041E-01  -0.832919E+01
  2012   0.102921E+03   0.381423E+01   0.112907E-01  -0.829275E+01
  2013   0.102889E+03   0.377934E+01   0.112772E-01  -0.825455E+01
  2014   0.102855E+03   0.374469E+01   0.112637E-01  -0.821465E+01
  2015   0.102817E+03   0.371027E+01   0.112502E-01  -0.817304E+01
  2016   0.102776E+03   0.367613E+01   0.112367E-01  -0.812979E+01
  2017   0.102732E+03   0.364218E+01   0.112232E-01  -0.808498E+01
  2018   0.102684E+03   0.360850E+01   0.112098E-01  -0.803860E+01
  2019   0.102633E+03   0.357515E+01   0.111963E-01  -0.799072E+01
  2020   0.102579E+03   0.354203E+01   0.111828E-01  -0.794142E+01
  2021   0.102521E+03   0.350930E+01   0.111693E-01  -0.789062E+01
  2022   0.102460E+03   0.347681E+01   0.111559E-01  -0.783846E+01
  2023   0.102394E+03   0.344468E+01   0.111424E-01  -0.778503E+01
  2024   0.102325E+03   0.341288E+01   0.111290E-01  -0.773024E+01
  2025   0.102253E+03   0.338142E+01   0.111155E-01  -0.767417E+01
  2026   0.102176E+03   0.335032E+01   0.111021E-01  -0.761697E+01
  2027   0.102095E+03   0.331958E+01   0.110887E-01  -0.755855E+01
  2028   0.102010E+03   0.328921E+01   0.110753E-01  -0.749900E+01
  2029   0.101921E+03   0.325922E+01   0.110619E-01  -0.743839E+01
  2030   0.101828E+03   0.322961E+01   0.110486E-01  -0.737678E+01
  2031   0.101731E+03   0.320041E+01   0.110352E-01  -0.731417E+01
  2032   0.101630E+03   0.317160E+01   0.110219E-01  -0.725070E+01
  2033   0.101524E+03   0.314322E+01   0.110085E-01  -0.718638E+01
  2034   0.101415E+03   0.311526E+01   0.109952E-01  -0.712126E+01
  2035   0.101301E+03   0.308774E+01   0.109819E-01  -0.705534E+01
  2036   0.101183E+03   0.306065E+01   0.109687E-01  -0.698876E+01
  2037   0.101060E+03   0.303399E+01   0.109554E-01  -0.692143E+01
  2038   0.100934E+03   0.300778E+01   0.109421E-01  -0.685356E+01
  2039   0.100803E+03   0.298201E+01   0.109289E-01  -0.678506E+01
  2040   0.100667E+03   0.295671E+01   0.109156E-01  -0.671608E+01
  2041   0.100527E+03   0.293185E+01   0.109024E-01  -0.664658E+01
  2042   0.100382E+03   0.290746E+01   0.108892E-01  -0.657664E+01
  2043   0.100234E+03   0.288353E+01   0.108760E-01  -0.650629E+01
  2044   0.100081E+03   0.286008E+01   0.108628E-01  -0.643560E+01
  2045   0.999248E+02   0.283710E+01   0.108496E-01  -0.636461E+01
  2046   0.997639E+02   0.281461E+01   0.108363E-01  -0.629330E+01
  2047   0.995982E+02   0.279259E+01   0.108231E-01  -0.622187E+01
  2048   0.994292E+02   0.277107E+01   0.108099E-01  -0.615029E+01
  2049   0.992563E+02   0.275004E+01   0.107967E-01  -0.607860E+01
  2050   0.990795E+02   0.272950E+01   0.107834E-01  -0.600677E+01
  2051   0.988984E+02   0.270945E+01   0.107702E-01  -0.593492E+01
  2052   0.987136E+02   0.268989E+01   0.107569E-01  -0.586300E+01
  2053   0.985245E+02   0.267083E+01   0.107436E-01  -0.579101E+01
  2054   0.983312E+02   0.265227E+01   0.107303E-01  -0.571906E+01
  2055   0.981336E+02   0.263420E+01   0.107169E-01  -0.564701E+01
  2056   0.979325E+02   0.261663E+01   0.107035E-01  -0.557501E+01
  2057   0.977266E+02   0.259957E+01   0.106901E-01  -0.550295E+01
  2058   0.975172E+02   0.258301E+01   0.106767E-01  -0.543098E+01
  2059   0.973030E+02   0.256695E+01   0.106632E-01  -0.535903E+01
  2060   0.970855E+02   0.255141E+01   0.106497E-01  -0.528706E+01
  2061   0.968632E+02   0.253637E+01   0.106361E-01  -0.521521E+01
  2062   0.966377E+02   0.252184E+01   0.106225E-01  -0.514337E+01
  2063   0.964074E+02   0.250782E+01   0.106089E-01  -0.507168E+01
  2064   0.961731E+02   0.249432E+01   0.105952E-01  -0.500010E+01
  2065   0.959356E+02   0.248133E+01   0.105814E-01  -0.492857E+01
  2066   0.956934E+02   0.246884E+01   0.105676E-01  -0.485724E+01
  2067   0.954473E+02   0.245687E+01   0.105538E-01  -0.478600E+01
  2068   0.951980E+02   0.244541E+01   0.105399E-01  -0.471500E+01
  2069   0.949441E+02   0.243445E+01   0.105259E-01  -0.464413E+01
  2070   0.946870E+02   0.242401E+01   0.105119E-01  -0.457347E+01
  2071   0.944260E+02   0.241407E+01   0.104979E-01  -0.450306E+01
  2072   0.941604E+02   0.240464E+01   0.104838E-01  -0.443292E+01
  2073   0.938917E+02   0.239570E+01   0.104696E-01  -0.436307E+01
  2074   0.936191E+02   0.238727E+01   0.104554E-01  -0.429348E+01
  2075   0.933434E+02   0.237934E+01   0.104412E-01  -0.422425E+01
  2076   0.930630E+02   0.237189E+01   0.104269E-01  -0.415534E+01
  2077   0.927796E+02   0.236495E+01   0.104125E-01  -0.408686E+01
  2078   0.924923E+02   0.235849E+01   0.103981E-01  -0.401884E+01
  2079   0.922019E+02   0.235253E+01   0.103837E-01  -0.395126E+01
  2080   0.919084E+02   0.234705E+01   0.103692E-01  -0.388423E+01
  2081   0.916118E+02   0.234205E+01   0.103547E-01  -0.381773E+01
  2082   0.913121E+02   0.233753E+01   0.103402E-01  -0.375186E+01
  2083   0.910093E+02   0.233349E+01   0.103256E-01  -0.368669E+01
  2084   0.907034E+02   0.232992E+01   0.103110E-01  -0.362218E+01
  2085   0.903960E+02   0.232681E+01   0.102963E-01  -0.355847E+01
  2086   0.900848E+02   0.232416E+01   0.102817E-01  -0.349553E+01
  2087   0.897713E+02   0.232196E+01   0.102670E-01  -0.343342E+01
  2088   0.894562E+02   0.232021E+01   0.102523E-01  -0.337219E+01
  2089   0.891381E+02   0.231889E+01   0.102376E-01  -0.331191E+01
  2090   0.888178E+02   0.231801E+01   0.102228E-01  -0.325264E+01
  2091   0.884953E+02   0.231755E+01   0.102081E-01  -0.319435E+01
  2092   0.881706E+02   0.231751E+01   0.101933E-01  -0.313720E+01
  2093   0.878444E+02   0.231786E+01   0.101786E-01  -0.308122E+01
  2094   0.875168E+02   0.231862E+01   0.101638E-01  -0.302636E+01
  2095   0.871871E+02   0.231976E+01   0.101490E-01  -0.297280E+01
  2096   0.868569E+02   0.232128E+01   0.101342E-01  -0.292054E+01
  2097   0.865253E+02   0.232316E+01   0.101195E-01  -0.286960E+01
  2098   0.861924E+02   0.232540E+01   0.101047E-01  -0.282008E+01
  2099   0.858591E+02   0.232798E+01   0.100899E-01  -0.277199E+01
  2100   0.855246E+02   0.233089E+01   0.100752E-01  -0.272538E+01
