#    L    TT             EE             TE             PP             TP          
   271   0.331614E+04   0.110893E+02   0.111499E+03   0.790298E+06   0.326132E+04
   272   0.327959E+04   0.112938E+02   0.111212E+03   0.787023E+06   0.323470E+04
   273   0.324315E+04   0.114985E+02   0.110880E+03   0.783769E+06   0.320834E+04
   274   0.320679E+04   0.117032E+02   0.110502E+03   0.780535E+06   0.318224E+04
   275   0.317055E+04   0.119079E+02   0.110077E+03   0.777322E+06   0.315640E+04
   276   0.313445E+04   0.121125E+02   0.109608E+03   0.774129E+06   0.313080E+04
   277   0.309849E+04   0.123168E+02   0.109093E+03   0.770956E+06   0.310545E+04
   278   0.306268E+04   0.125207E+02   0.108533E+03   0.767803E+06   0.308035E+04
   279   0.302706E+04   0.127242E+02   0.107929E+03   0.764670E+06   0.305548E+04
   280   0.299163E+04   0.129270E+02   0.107279E+03   0.761556E+06   0.303086E+04
   281   0.295640E+04   0.131291E+02   0.106586E+03   0.758461E+06   0.300647E+04
   282   0.292139E+04   0.133304E+02   0.105849E+03   0.755385E+06   0.298232E+04
   283   0.288662E+04   0.135307E+02   0.105068E+03   0.752328E+06   0.295839E+04
   284   0.285210E+04   0.137300E+02   0.104243E+03   0.749290E+06   0.293469E+04
   285   0.281784E+04   0.139281E+02   0.103374E+03   0.746270E+06   0.291121E+04
   286   0.278386E+04   0.141249E+02   0.102464E+03   0.743268E+06   0.288796E+04
   287   0.275019E+04   0.143202E+02   0.101511E+03   0.740284E+06   0.286492E+04
   288   0.271682E+04   0.145140E+02   0.100515E+03   0.737318E+06   0.284210E+04
   289   0.268378E+04   0.147061E+02   0.994778E+02   0.734369E+06   0.281949E+04
   290   0.265108E+04   0.148964E+02   0.983988E+02   0.731438E+06   0.279708E+04
   291   0.261875E+04   0.150848E+02   0.972790E+02   0.728523E+06   0.277488E+04
   292   0.258678E+04   0.152711E+02   0.961185E+02   0.725626E+06   0.275288E+04
   293   0.255520E+04   0.154552E+02   0.949181E+02   0.722745E+06   0.273109E+04
   294   0.252402E+04   0.156371E+02   0.936771E+02   0.719881E+06   0.270949E+04
   295   0.249326E+04   0.158163E+02   0.923969E+02   0.717033E+06   0.268808E+04
   296   0.246292E+04   0.159931E+02   0.910777E+02   0.714201E+06   0.266686E+04
   297   0.243302E+04   0.161670E+02   0.897186E+02   0.711385E+06   0.264583E+04
   298   0.240359E+04   0.163381E+02   0.883213E+02   0.708585E+06   0.262498E+04
   299   0.237462E+04   0.165061E+02   0.868864E+02   0.705800E+06   0.260431E+04
   300   0.234615E+04   0.166710E+02   0.854141E+02   0.703030E+06   0.258382E+04
   301   0.231818E+04   0.168327E+02   0.839051E+02   0.700276E+06   0.256351E+04
   302   0.229072E+04   0.169909E+02   0.823604E+02   0.697536E+06   0.254337E+04
   303   0.226377E+04   0.171459E+02   0.807812E+02   0.694811E+06   0.252340E+04
   304   0.223734E+04   0.172975E+02   0.791683E+02   0.692101E+06   0.250360E+04
   305   0.221143E+04   0.174457E+02   0.775222E+02   0.689405E+06   0.248398E+04
   306   0.218604E+04   0.175905E+02   0.758438E+02   0.686724E+06   0.246453E+04
   307   0.216118E+04   0.177318E+02   0.741342E+02   0.684058E+06   0.244524E+04
   308   0.213684E+04   0.178696E+02   0.723945E+02   0.681405E+06   0.242613E+04
   309   0.211302E+04   0.180039E+02   0.706257E+02   0.678767E+06   0.240719E+04
   310   0.208972E+04   0.181345E+02   0.688288E+02   0.676143E+06   0.238841E+04
   311   0.206696E+04   0.182615E+02   0.670034E+02   0.673533E+06   0.236980E+04
   312   0.204471E+04   0.183849E+02   0.651521E+02   0.670937E+06   0.235135E+04
   313   0.202300E+04   0.185046E+02   0.632750E+02   0.668354E+06   0.233307E+04
   314   0.200183E+04   0.186204E+02   0.613734E+02   0.665785E+06   0.231496E+04
   315   0.198117E+04   0.187325E+02   0.594481E+02   0.663230E+06   0.229701E+04
   316   0.196105E+04   0.188408E+02   0.575003E+02   0.660688E+06   0.227922E+04
   317   0.194147E+04   0.189451E+02   0.555317E+02   0.658160E+06   0.226159E+04
   318   0.192242E+04   0.190456E+02   0.535427E+02   0.655645E+06   0.224412E+04
   319   0.190391E+04   0.191420E+02   0.515342E+02   0.653143E+06   0.222682E+04
   320   0.188593E+04   0.192346E+02   0.495081E+02   0.650654E+06   0.220967E+04
   321   0.186850E+04   0.193230E+02   0.474654E+02   0.648178E+06   0.219269E+04
